link,date,title,address,area,rooms,bathrooms,garage,price,condo,suite,zone,district,characteristics,createdAt
https://web.archive.org/web/20230213/https://www.vivareal.com.br/venda/sp/sao-paulo/?pagina=7,2023-02-13,"Apartamento com 3 Quartos à venda, 130m²","Rua Belchior de Azevedo, 156 - Vila Leopoldina, São Paulo - SP",130,3,4,2,1539000,,,,,"[""Piscina"",""Churrasqueira"",""Elevador"",""Condomínio fechado"",""Academia"",""Aceita animais"",""Espaço gourmet"",""Jardim"",""Playground"",""Varanda gourmet"",""Salão de festas"",""Quadra de tênis"",""Bicicletário"",""Portaria 24h"",""Closet"",""Cinema"",""Salão de jogos"",""Acesso para deficientes"",""Sauna"",""Spa"",""Portão eletrônico""]",2023-07-24-21:27:39
https://web.archive.org/web/20230213/https://www.vivareal.com.br/venda/sp/sao-paulo/?pagina=7,2023-02-13,"Apartamento com 3 Quartos à venda, 120m²","Rua Doutor Renato Paes de Barros - Itaim Bibi, São Paulo - SP",120,3,2,1,2350000,1750,1,Zona Sul,Itaim Bibi,"[""Mobiliado"",""Elevador"",""Ar-condicionado"",""Bicicletário"",""Portaria 24h"",""Closet"",""Cozinha americana"",""Acesso para deficientes""]",2023-07-24-21:27:39
https://web.archive.org/web/20230213/https://www.vivareal.com.br/venda/sp/sao-paulo/?pagina=7,2023-02-13,"Apartamento com 2 Quartos à venda, 57m²","Avenida Doutor Gentil de Moura, 856 - Ipiranga, São Paulo - SP",57,2,2,1,470000,490,1,Zona Sul,Ipiranga,"[""Piscina"",""Churrasqueira"",""Elevador"",""Academia"",""Aceita animais"",""Jardim"",""Playground"",""Salão de festas"",""Quadra poliesportiva"",""Bicicletário"",""Portaria 24h"",""Portão eletrônico"",""Quadra de squash"",""Acesso para deficientes"",""Sauna""]",2023-07-24-21:27:39
https://web.archive.org/web/20230213/https://www.vivareal.com.br/venda/sp/sao-paulo/?pagina=7,2023-02-13,"Apartamento com 3 Quartos à venda, 54m²","Avenida Cipriano Rodrigues, 975 - Vila Formosa, São Paulo - SP",54,3,1,1,290000,433,,Zona Leste,Vila Formosa,"[""Condomínio fechado"",""Elevador"",""Sauna"",""Jardim"",""Piscina""]",2023-07-24-21:27:39
https://web.archive.org/web/20230213/https://www.vivareal.com.br/venda/sp/sao-paulo/?pagina=7,2023-02-13,"Apartamento com 2 Quartos à venda, 37m²","Avenida Prestes Maia, 241 - Centro, São Paulo - SP",37,2,1,--,155000,584,,Centro,Centro,"[""Mobiliado"",""Elevador"",""Condomínio fechado"",""Ar-condicionado"",""Portaria 24h"",""Cozinha americana"",""Lavanderia"",""Acesso para deficientes"",""Portão eletrônico""]",2023-07-24-21:27:39
https://web.archive.org/web/20230213/https://www.vivareal.com.br/venda/sp/sao-paulo/?pagina=7,2023-02-13,Just,"Avenida Brigadeiro Luís Antônio, 499 - Bela Vista, São Paulo - SP",60-71,2,2,1-2,545000,,1,Bela Vista,Avenida Brigadeiro Luís Antônio,"[""Vista para a montanha""]",2023-07-24-21:27:39
https://web.archive.org/web/20230213/https://www.vivareal.com.br/venda/sp/sao-paulo/?pagina=7,2023-02-13,"Apartamento com 2 Quartos à venda, 42m²","Rua Bruna, 228 - Chácara Mafalda, São Paulo - SP",42,2,1,1,260000,160,,Zona Leste,Chácara Mafalda,"[""Elevador"",""Condomínio fechado"",""Portão eletrônico""]",2023-07-24-21:27:39
https://web.archive.org/web/20230213/https://www.vivareal.com.br/venda/sp/sao-paulo/?pagina=7,2023-02-13,"Apartamento com 2 Quartos à venda, 64m²","Rua Marechal Hermes da Fonseca, 722 - Santana, São Paulo - SP",64,2,2,1,395000,826,,Zona Norte,Santana,"[""Piscina"",""Mobiliado"",""Churrasqueira"",""Elevador"",""Condomínio fechado"",""Academia"",""Aceita animais"",""Espaço gourmet"",""Jardim"",""Playground"",""Salão de festas"",""Quadra poliesportiva"",""Bicicletário"",""Portaria 24h"",""Acesso para deficientes"",""Sauna"",""Salão de jogos"",""Portão eletrônico""]",2023-07-24-21:27:39
https://web.archive.org/web/20230213/https://www.vivareal.com.br/venda/sp/sao-paulo/?pagina=7,2023-02-13,"Casa com 5 Quartos à venda, 380m²","Rua Doutor Erasmo Teixeira de Assunção - Jardim Leonor, São Paulo - SP",380,5,7,4,1950000,,4,Zona Sul,Jardim Leonor,"[""Piscina"",""Mobiliado"",""Churrasqueira"",""Aceita animais"",""Jardim"",""Closet"",""Lareira""]",2023-07-24-21:27:39
https://web.archive.org/web/20230213/https://www.vivareal.com.br/venda/sp/sao-paulo/?pagina=7,2023-02-13,"Apartamento com 3 Quartos à venda, 135m²","Rua Mário Rodrigues Fon, 142 - São Miguel Paulista, São Paulo - SP",135,3,3,3,650000,,,,,,2023-07-24-21:27:39
https://web.archive.org/web/20230213/https://www.vivareal.com.br/venda/sp/sao-paulo/?pagina=7,2023-02-13,"Apartamento com 2 Quartos à venda, 68m²","Rua Francisco Coimbra, 313 - Penha De Franca, São Paulo - SP",68,2,2,1,480000,650,1,Zona Leste,Penha De Franca,"[""Piscina"",""Elevador"",""Condomínio fechado"",""Academia"",""Aceita animais"",""Jardim"",""Playground"",""Varanda gourmet"",""Salão de festas"",""Bicicletário"",""Portaria 24h"",""Cinema"",""Salão de jogos"",""Acesso para deficientes"",""Sauna"",""Portão eletrônico""]",2023-07-24-21:27:39
https://web.archive.org/web/20230213/https://www.vivareal.com.br/venda/sp/sao-paulo/?pagina=7,2023-02-13,"Apartamento com 2 Quartos à venda, 73m²","Rua Deputado Laércio Corte, 340 - Paraíso do Morumbi, São Paulo - SP",73,2,2,2,399000,969,2,Zona Sul,Paraíso do Morumbi,"[""Piscina"",""Mobiliado"",""Churrasqueira"",""Elevador"",""Condomínio fechado"",""Academia"",""Aceita animais"",""Jardim"",""Playground"",""Varanda gourmet"",""Salão de festas"",""Quadra poliesportiva"",""Portaria 24h"",""Armário embutido no quarto"",""Armário na cozinha"",""Armário no banheiro"",""Cozinha americana"",""Depósito"",""Piso laminado"",""Salão de jogos"",""Portão eletrônico""]",2023-07-24-21:27:39
https://web.archive.org/web/20230213/https://www.vivareal.com.br/venda/sp/sao-paulo/?pagina=7,2023-02-13,BELLA VISTA PAULICEIA,"Rua Francisca Miquelina, 277 - Bela Vista, São Paulo - SP",48,2,1,--,469000,,1,Bela Vista,Rua Francisca Miquelina,[],2023-07-24-21:27:39
https://web.archive.org/web/20230213/https://www.vivareal.com.br/venda/sp/sao-paulo/?pagina=7,2023-02-13,"Apartamento com 3 Quartos à venda, 185m²","Rua Gabriele D'Annunzio, 710 - Campo Belo, São Paulo - SP",185,3,5,3,2780000,1900,3,Zona Sul,Campo Belo,"[""Piscina"",""Churrasqueira"",""Elevador"",""Condomínio fechado"",""Academia"",""Aceita animais"",""Espaço gourmet"",""Ar-condicionado"",""Jardim"",""Playground"",""Varanda gourmet"",""Salão de festas"",""Bicicletário"",""Portaria 24h"",""Salão de jogos"",""Acesso para deficientes"",""Sauna"",""Spa"",""Portão eletrônico""]",2023-07-24-21:27:39
https://web.archive.org/web/20230213/https://www.vivareal.com.br/venda/sp/sao-paulo/?pagina=7,2023-02-13,"Apartamento com 3 Quartos à venda, 121m²","Rua Tuiuti, 658 - Tatuapé, São Paulo - SP",121,3,4,2,1200000,,1,Zona Leste,Tatuapé,"[""Piscina"",""Churrasqueira"",""Elevador"",""Condomínio fechado"",""Academia"",""Aceita animais"",""Espaço gourmet"",""Jardim"",""Playground"",""Varanda gourmet"",""Salão de festas"",""Quadra poliesportiva"",""Bicicletário"",""Portaria 24h"",""Lavanderia"",""Salão de jogos"",""Acesso para deficientes"",""Quadra de squash"",""Portão eletrônico""]",2023-07-24-21:27:39
https://web.archive.org/web/20230213/https://www.vivareal.com.br/venda/sp/sao-paulo/?pagina=7,2023-02-13,"Casa de Condomínio com 3 Quartos à venda, 169m²","Rua Elisabete Bishop, 01 - Parque Terceiro Lago, São Paulo - SP",169,3,2,2,490000,,,,,,2023-07-24-21:27:39
https://web.archive.org/web/20230213/https://www.vivareal.com.br/venda/sp/sao-paulo/?pagina=7,2023-02-13,"Apartamento com 2 Quartos à venda, 66m²","Rua Lourenço de Almeida, 900 - Vila Nova Conceição, São Paulo - SP",66,2,2,1,1100000,965,,Zona Sul,Vila Nova Conceição,"[""Elevador"",""Portão eletrônico"",""Portaria 24h"",""Bicicletário""]",2023-07-24-21:27:39
https://web.archive.org/web/20230213/https://www.vivareal.com.br/venda/sp/sao-paulo/?pagina=7,2023-02-13,"Apartamento com 1 Quarto à venda, 54m²","Praça Jácomo Zanela, 873 - Água Branca, São Paulo - SP",54,1,1,1,295000,,,,,"[""Mobiliado"",""Condomínio fechado"",""Aceita animais"",""Jardim"",""Playground"",""Bicicletário"",""Portaria 24h"",""Cozinha americana"",""Portão eletrônico""]",2023-07-24-21:27:39
https://web.archive.org/web/20230213/https://www.vivareal.com.br/venda/sp/sao-paulo/?pagina=7,2023-02-13,"Apartamento com 3 Quartos à venda, 76m²","Rua Doutor Luiz Migliano, 761 - Jardim Caboré, São Paulo - SP",76,3,3,1,350000,738,1,Zona Oeste,Jardim Caboré,"[""Piscina"",""Mobiliado"",""Churrasqueira"",""Elevador"",""Condomínio fechado"",""Academia"",""Aceita animais"",""Espaço gourmet"",""Jardim"",""Playground"",""Salão de festas"",""Quadra poliesportiva"",""Bicicletário"",""Portaria 24h"",""Closet"",""Salão de jogos"",""Acesso para deficientes"",""Sauna"",""Portão eletrônico""]",2023-07-24-21:27:39
https://web.archive.org/web/20230213/https://www.vivareal.com.br/venda/sp/sao-paulo/?pagina=7,2023-02-13,"Apartamento com 3 Quartos à venda, 95m²","Rua Capitão Otávio Machado, 1210 - Chácara Santo Antônio, São Paulo - SP",95,3,2,2,920000,1030,1,Zona Sul,Chácara Santo Antônio,"[""Piscina"",""Churrasqueira"",""Condomínio fechado"",""Academia"",""Playground"",""Salão de festas"",""Portaria 24h"",""Salão de jogos"",""Sauna"",""Portão eletrônico""]",2023-07-24-21:27:39
https://web.archive.org/web/20230213/https://www.vivareal.com.br/venda/sp/sao-paulo/?pagina=7,2023-02-13,"Apartamento com 2 Quartos à venda, 53m²","Rua Glicério, 114 - Liberdade, São Paulo - SP",53,2,2,1,450000,750,1,Centro,Liberdade,"[""Piscina"",""Mobiliado"",""Churrasqueira"",""Elevador"",""Condomínio fechado"",""Academia"",""Aceita animais"",""Espaço gourmet"",""Jardim"",""Playground"",""Salão de festas"",""Quadra poliesportiva"",""Bicicletário"",""Portaria 24h"",""Cozinha americana"",""Acesso para deficientes"",""Coworking"",""Sauna"",""Spa"",""Salão de jogos"",""Portão eletrônico""]",2023-07-24-21:27:39
https://web.archive.org/web/20230213/https://www.vivareal.com.br/venda/sp/sao-paulo/?pagina=7,2023-02-13,"Apartamento com 2 Quartos à venda, 64m²","Avenida Portugal, 401 - Brooklin, São Paulo - SP",64,2,2,1,695000,900,1,Zona Sul,Brooklin,"[""Elevador"",""Ar-condicionado"",""Playground"",""Móvel planejado"",""Salão de festas"",""Bicicletário"",""Portaria 24h"",""Closet"",""Cozinha americana""]",2023-07-24-21:27:39
https://web.archive.org/web/20230213/https://www.vivareal.com.br/venda/sp/sao-paulo/?pagina=7,2023-02-13,"Apartamento com 1 Quarto à venda, 41m²","Rua Alfredo Pujol, 451 - Santana, São Paulo - SP",41,1,1,1,439999,,,Zona Norte,Santana,"[""Piscina"",""Elevador"",""Academia"",""Aceita animais"",""Jardim"",""Salão de festas"",""Bicicletário"",""Portaria 24h"",""Cozinha americana""]",2023-07-24-21:27:39
https://web.archive.org/web/20230213/https://www.vivareal.com.br/venda/sp/sao-paulo/?pagina=7,2023-02-13,"Casa de Condomínio com 3 Quartos à venda, 193m²","Rua Pedreira, 101 - Tatuapé, São Paulo - SP",193,3,4,2,900000,200,1,Zona Leste,Tatuapé,"[""Churrasqueira na varanda""]",2023-07-24-21:27:39
https://web.archive.org/web/20230213/https://www.vivareal.com.br/venda/sp/sao-paulo/?pagina=7,2023-02-13,"Apartamento com 2 Quartos à venda, 124m²","Alameda Tietê, 312 - Cerqueira César, São Paulo - SP",124,2,3,2,1900000,1500,1,Centro,Cerqueira César,"[""Elevador"",""Condomínio fechado"",""Aceita animais"",""Ar-condicionado"",""Playground"",""Salão de festas"",""Portaria 24h"",""Portão eletrônico""]",2023-07-24-21:27:39
https://web.archive.org/web/20230213/https://www.vivareal.com.br/venda/sp/sao-paulo/?pagina=7,2023-02-13,"Cobertura com 4 Quartos à venda, 220m²","Rua Tucuna, 659 - Perdizes, São Paulo - SP",220,4,4,3,2450000,,,,,"[""Piscina infantil"",""Área de lazer"",""Gerador elétrico"",""Piscina para adulto"",""Salão de convenção"",""Brinquedoteca"",""Câmera de segurança""]",2023-07-24-21:27:39
https://web.archive.org/web/20230213/https://www.vivareal.com.br/venda/sp/sao-paulo/?pagina=7,2023-02-13,"Apartamento com 4 Quartos à venda, 223m²","Rua Antônio Pereira de Sousa, 340 - Santana, São Paulo - SP",223,4,6,4,2249999,,,,,"[""Piscina"",""Churrasqueira"",""Elevador"",""Condomínio fechado"",""Academia"",""Aceita animais"",""Espaço gourmet"",""Jardim"",""Varanda gourmet"",""Salão de festas"",""Quadra poliesportiva"",""Bicicletário"",""Portaria 24h"",""Closet"",""Sauna"",""Portão eletrônico"",""Acesso para deficientes""]",2023-07-24-21:27:39
https://web.archive.org/web/20230213/https://www.vivareal.com.br/venda/sp/sao-paulo/?pagina=7,2023-02-13,"Apartamento com 3 Quartos à venda, 142m²","Rua Leonardo Cerveira Varandas, 50 - Paraíso do Morumbi, São Paulo - SP",142,3,5,2,1100000,1800,3,Zona Sul,Paraíso do Morumbi,"[""Piscina"",""Mobiliado"",""Churrasqueira"",""Elevador"",""Condomínio fechado"",""Academia"",""Aceita animais"",""Espaço gourmet"",""Ar-condicionado"",""Jardim"",""Playground"",""Varanda gourmet"",""Salão de festas"",""Quadra poliesportiva"",""Quadra de tênis"",""Bicicletário"",""Portaria 24h"",""Cozinha americana"",""Quadra de squash"",""Salão de jogos"",""Sauna"",""Spa""]",2023-07-24-21:27:39
https://web.archive.org/web/20230213/https://www.vivareal.com.br/venda/sp/sao-paulo/?pagina=7,2023-02-13,"Apartamento com 3 Quartos à venda, 78m²","Rua Fiação da Saúde, 194 - Saúde, São Paulo - SP",78,3,2,--,550000,760,1,Zona Sul,Saúde,"[""Elevador"",""Condomínio fechado"",""Aceita animais"",""Jardim"",""Playground"",""Salão de festas"",""Quadra poliesportiva"",""Portaria 24h"",""Acesso para deficientes"",""Portão eletrônico""]",2023-07-24-21:27:39
https://web.archive.org/web/20230213/https://www.vivareal.com.br/venda/sp/sao-paulo/?pagina=7,2023-02-13,"Apartamento com 2 Quartos à venda, 140m²","Rua Minas Gerais, 388 - Higienópolis, São Paulo - SP",140,2,3,1,1100000,1270,,Centro,Higienópolis,"[""Aceita animais"",""Churrasqueira"",""Salão de festas"",""Elevador"",""Portaria 24h""]",2023-07-24-21:27:39
https://web.archive.org/web/20230213/https://www.vivareal.com.br/venda/sp/sao-paulo/?pagina=7,2023-02-13,"Apartamento com 1 Quarto à venda, 29m²","Rua Santo Amaro, 300 - Bela Vista, São Paulo - SP",29,1,1,1,280000,670,,Centro,Bela Vista,"[""Piscina"",""Elevador"",""Academia"",""Espaço gourmet"",""Varanda gourmet"",""Salão de festas"",""Portaria 24h"",""Sauna""]",2023-07-24-21:27:39
https://web.archive.org/web/20230213/https://www.vivareal.com.br/venda/sp/sao-paulo/?pagina=7,2023-02-13,"Cobertura com 3 Quartos à venda, 134m²","Rua Silveira Rodrigues, 23 - Siciliano, São Paulo - SP",134,3,5,4,2200000,1100,3,Zona Oeste,Siciliano,[],2023-07-24-21:27:39
https://web.archive.org/web/20230213/https://www.vivareal.com.br/venda/sp/sao-paulo/?pagina=7,2023-02-13,"Apartamento com 3 Quartos à venda, 170m²","Rua João Antônio de Oliveira, 544 - Móoca, São Paulo - SP",170,3,3,3,1170000,1000,1,Zona Leste,Móoca,"[""Piscina"",""Mobiliado"",""Churrasqueira"",""Elevador"",""Academia"",""Aceita animais"",""Espaço gourmet"",""Ar-condicionado"",""Jardim"",""Playground"",""Varanda gourmet"",""Salão de festas"",""Quadra poliesportiva"",""Bicicletário"",""Portaria 24h"",""Lavanderia"",""Cinema"",""Salão de jogos"",""Acesso para deficientes"",""Coworking"",""Sauna"",""Spa""]",2023-07-24-21:27:39
https://web.archive.org/web/20230220/https://www.vivareal.com.br/venda/sp/sao-paulo/,2023-02-20,"Foto 1 de Apartamento com 1 Quarto à venda, 48m² em Brooklin, São Paulo","Rua Joel Carlos Borges, 60 - Brooklin, São Paulo - SP",48,1,1,1,380000,1130,1,Zona Sul,Brooklin,"[""Piscina"",""Mobiliado"",""Elevador"",""Academia"",""Ar-condicionado"",""Jardim"",""Piscina infantil"",""Espaço verde / Parque"",""Gerador elétrico"",""Interfone"",""Lavanderia"",""Sistema de alarme"",""TV a cabo"",""Circuito de segurança"",""Gramado"",""Piscina para adulto"",""Recepção"",""Serviços pay per use"",""Vigia""]",2023-07-24-21:27:45
https://web.archive.org/web/20230220/https://www.vivareal.com.br/venda/sp/sao-paulo/,2023-02-20,"Foto 1 de BELLA VISTA PAULICEIA em Bela Vista, São Paulo","Rua Francisca Miquelina, 277 - Bela Vista, São Paulo - SP",39-107,--,--,1,435000,,,Bela Vista,Rua Francisca Miquelina,[],2023-07-24-21:27:45
https://web.archive.org/web/20230220/https://www.vivareal.com.br/venda/sp/sao-paulo/,2023-02-20,"Foto 1 de Apartamento com 1 Quarto à venda, 30m² em Centro, São Paulo","Rua Aurora, 756 - Centro, São Paulo - SP",30,1,1,1,480000,570,1,Centro,Centro,"[""Piscina"",""Mobiliado"",""Elevador"",""Condomínio fechado"",""Varanda"",""Academia"",""Ar-condicionado"",""Jardim"",""Piscina infantil"",""Espaço verde / Parque"",""Gerador elétrico"",""Interfone"",""Lavanderia"",""Sistema de alarme"",""Circuito de segurança"",""Gramado"",""Piscina para adulto"",""Recepção"",""Vigia""]",2023-07-24-21:27:45
https://web.archive.org/web/20230220/https://www.vivareal.com.br/venda/sp/sao-paulo/,2023-02-20,"Foto 1 de Apartamento com 2 Quartos à venda, 49m² em Itaim Paulista, São Paulo","Rua Antônio João de Medeiros, 758 - Itaim Paulista, São Paulo - SP",49,2,1,1,175000,300,,Zona Leste,Itaim Paulista,"[""Churrasqueira"",""Condomínio fechado"",""Academia"",""Aceita animais"",""Jardim"",""Playground"",""Salão de festas"",""Quadra poliesportiva"",""Portaria 24h"",""Área de lazer"",""Cozinha americana"",""Portão eletrônico""]",2023-07-24-21:27:45
https://web.archive.org/web/20230220/https://www.vivareal.com.br/venda/sp/sao-paulo/,2023-02-20,"Foto 1 de Apartamento com 2 Quartos à venda, 80m² em Tatuapé, São Paulo","Rua Sousa Breves, 56 - Tatuapé, São Paulo - SP",80,2,1,1,639900,350,2,Zona Leste,Tatuapé,"[""Piscina"",""Churrasqueira"",""Elevador"",""Condomínio fechado"",""Academia"",""Aceita animais"",""Espaço gourmet"",""Ar-condicionado"",""Jardim"",""Área de serviço"",""Playground"",""Varanda gourmet"",""Churrasqueira na varanda"",""Piscina infantil"",""Espaço verde / Parque"",""Salão de festas"",""Bicicletário"",""Portaria 24h"",""Área de lazer"",""Conexão à internet"",""Chuveiro a gás"",""Closet"",""Cozinha americana"",""Gesso - Sanca - Teto Rebaixado"",""Interfone"",""Árvore frutífera"",""Câmera de segurança"",""Deck"",""Entrada de serviço"",""Espaço teen"",""Espaço Pet"",""Forno de pizza"",""Hall de entrada"",""Sala de reunião"",""Entrada lateral"",""Piscina para adulto"",""Redario"",""Solarium"",""Acesso para deficientes"",""Coworking"",""Portão eletrônico"",""Salão de jogos"",""Escada"",""Piso frio""]",2023-07-24-21:27:45
https://web.archive.org/web/20230220/https://www.vivareal.com.br/venda/sp/sao-paulo/,2023-02-20,"Foto 1 de Apartamento com 2 Quartos à venda, 42m² em Vila Nivi, São Paulo","Rua João de Ledesma, 100 - Vila Nivi, São Paulo - SP",42,2,1,1,355000,100,,Zona Norte,Vila Nivi,"[""Condomínio fechado"",""Aceita animais"",""Mobiliado""]",2023-07-24-21:27:45
https://web.archive.org/web/20230220/https://www.vivareal.com.br/venda/sp/sao-paulo/,2023-02-20,"Foto 1 de Apartamento com 3 Quartos à venda, 105m² em Morumbi, São Paulo","Avenida Engenheiro Saraiva de Oliveira, 44 - Morumbi, São Paulo - SP",105,3,3,2,689000,1100,1,Zona Sul,Morumbi,"[""Aceita animais"",""Garagem"",""Área de serviço"",""Playground"",""Salão de festas"",""Perto de vias de acesso"",""Perto de escolas"",""Próximo a shopping"",""Perto de transporte público""]",2023-07-24-21:27:45
https://web.archive.org/web/20230220/https://www.vivareal.com.br/venda/sp/sao-paulo/,2023-02-20,"Foto 1 de Apartamento com 1 Quarto à venda, 44m² em Campo Belo, São Paulo","Rua Henrique Fausto Lancellotti, 6333 - Campo Belo, São Paulo - SP",44,1,1,1,400000,1,1,Zona Sul,Campo Belo,"[""Piscina"",""Mobiliado"",""Elevador"",""Varanda"",""Academia"",""Ar-condicionado"",""Jardim"",""Piscina infantil"",""Espaço verde / Parque"",""Salão de festas"",""Quadra poliesportiva"",""Escritório"",""Gerador elétrico"",""Interfone"",""Lavanderia"",""Sistema de alarme"",""TV a cabo"",""Circuito de segurança"",""Gramado"",""Piscina para adulto"",""Recepção"",""Serviços pay per use"",""Vigia""]",2023-07-24-21:27:45
https://web.archive.org/web/20230220/https://www.vivareal.com.br/venda/sp/sao-paulo/,2023-02-20,"Foto 1 de Esquina Pauliceia - 35m² em Bela Vista, São Paulo","Rua Francisca Miquelina, 237 - Bela Vista, São Paulo - SP",35,1,1,2,,,,Bela Vista,Rua Francisca Miquelina,[],2023-07-24-21:27:45
https://web.archive.org/web/20230220/https://www.vivareal.com.br/venda/sp/sao-paulo/,2023-02-20,"Foto 1 de Flat com 3 Quartos à venda, 134m² em Vila Anastácio, São Paulo","Avenida Raimundo Pereira de Magalhães, 555 - Vila Anastácio, São Paulo - SP",134,3,3,2,1460000,,,,,,2023-07-24-21:27:45
https://web.archive.org/web/20230220/https://www.vivareal.com.br/venda/sp/sao-paulo/,2023-02-20,"Foto 1 de Apartamento com 1 Quarto à venda, 48m² em Bela Vista, São Paulo","Rua Itapeva, 636 - Bela Vista, São Paulo - SP",48,1,1,1,580000,,1,Centro,Bela Vista,"[""Piscina"",""Mobiliado"",""Elevador"",""Varanda"",""Academia"",""Espaço gourmet"",""Ar-condicionado"",""Jardim"",""Piscina infantil"",""Espaço verde / Parque"",""Gerador elétrico"",""Interfone"",""Lavanderia"",""Sistema de alarme"",""TV a cabo"",""Circuito de segurança"",""Gramado"",""Piscina para adulto"",""Recepção"",""Serviços pay per use"",""Vigia""]",2023-07-24-21:27:45
https://web.archive.org/web/20230220/https://www.vivareal.com.br/venda/sp/sao-paulo/,2023-02-20,"Foto 1 de Flat com 1 Quarto à venda, 58m² em Morumbi, São Paulo","Rua Itaiteva, 125 - Morumbi, São Paulo - SP",58,1,1,2,385000,596,1,Zona Sul,Morumbi,"[""Piscina"",""Churrasqueira"",""Academia"",""Ar-condicionado"",""Jardim"",""Playground"",""Piscina infantil"",""Salão de festas"",""Cozinha"",""Sauna""]",2023-07-24-21:27:45
https://web.archive.org/web/20230220/https://www.vivareal.com.br/venda/sp/sao-paulo/,2023-02-20,"Foto 1 de Flat com 1 Quarto à venda, 36m² em Vila Olímpia, São Paulo","Rua Casa do Ator, 829 - Vila Olímpia, São Paulo - SP",36,1,1,1,655000,480,,Zona Sul,Vila Olímpia,"[""Piscina"",""Mobiliado"",""Elevador"",""Condomínio fechado"",""Academia"",""Ar-condicionado"",""Jardim"",""Piscina infantil"",""Espaço verde / Parque"",""Salão de festas"",""Gerador elétrico"",""Interfone"",""Lavanderia"",""Sistema de alarme"",""Circuito de segurança"",""Gramado"",""Piscina para adulto"",""Recepção"",""Vigia""]",2023-07-24-21:27:45
https://web.archive.org/web/20230220/https://www.vivareal.com.br/venda/sp/sao-paulo/,2023-02-20,"Foto 1 de Casa com 3 Quartos à venda, 215m² em Artur Alvim, São Paulo","Rua Afonso Porto, 2 - Artur Alvim, São Paulo - SP",215,3,3,2,500000,,1,Zona Leste,Artur Alvim,"[""Lavanderia"",""Jardim"",""Aceita animais""]",2023-07-24-21:27:45
https://web.archive.org/web/20230220/https://www.vivareal.com.br/venda/sp/sao-paulo/,2023-02-20,"Foto 1 de Apartamento com 3 Quartos à venda, 86m² em Jardim Marajoara, São Paulo","Rua José Benedito Salinas, 100 - Jardim Marajoara, São Paulo - SP",86,3,3,2,667800,,,,,,2023-07-24-21:27:45
https://web.archive.org/web/20230220/https://www.vivareal.com.br/venda/sp/sao-paulo/,2023-02-20,"Foto 1 de Suisen em Liberdade, São Paulo","Rua da Glória, 495 - Liberdade, São Paulo - SP",42,1-2,1,--,498000,,,Liberdade,Rua da Glória,[],2023-07-24-21:27:45
https://web.archive.org/web/20230220/https://www.vivareal.com.br/venda/sp/sao-paulo/,2023-02-20,"Foto 1 de Lote/Terreno à venda, 600m² em Balneário Dom Carlos, São Paulo","Avenida Prestes Maia, SN - Balneário Dom Carlos, São Paulo - SP",0,--,--,--,59900,1,,Zona Oeste,Balneário Dom Carlos,"[""Condomínio fechado"",""Portaria 24h"",""Área de lazer"",""Portão eletrônico"",""Energia elétrica"",""Rede de água e esgoto"",""Rua asfaltada"",""Plano"",""Desnível para frente (rua)"",""Desnível para trás (fundo)""]",2023-07-24-21:27:45
https://web.archive.org/web/20230220/https://www.vivareal.com.br/venda/sp/sao-paulo/,2023-02-20,"Foto 1 de Apartamento com 2 Quartos à venda, 51m² em Tatuapé, São Paulo","Avenida Celso Garcia, 5000 - Tatuapé, São Paulo - SP",51,2,1,--,459900,,,,,,2023-07-24-21:27:45
https://web.archive.org/web/20230220/https://www.vivareal.com.br/venda/sp/sao-paulo/,2023-02-20,"Foto 1 de Apartamento com 1 Quarto à venda, 107m² em Vila Olímpia, São Paulo","Rua Elvira Ferraz, 250 - Vila Olímpia, São Paulo - SP",107,1,1,1,3000000,3865,1,Zona Sul,Vila Olímpia,"[""Piscina"",""Mobiliado"",""Elevador"",""Varanda"",""Academia"",""Espaço gourmet"",""Ar-condicionado"",""Jardim"",""Varanda gourmet"",""Piscina infantil"",""Espaço verde / Parque"",""Escritório"",""Gerador elétrico"",""Interfone"",""Lavanderia"",""Sistema de alarme"",""TV a cabo"",""Circuito de segurança"",""Gramado"",""Piscina para adulto"",""Recepção"",""Serviços pay per use"",""Vigia""]",2023-07-24-21:27:45
https://web.archive.org/web/20230220/https://www.vivareal.com.br/venda/sp/sao-paulo/,2023-02-20,"Foto 1 de Apartamento com 3 Quartos à venda, 87m² em Lapa, São Paulo","Avenida Raimundo Pereira de Magalhães, 757 - Lapa, São Paulo - SP",87,3,2,2,959000,,,,,,2023-07-24-21:27:45
https://web.archive.org/web/20230220/https://www.vivareal.com.br/venda/sp/sao-paulo/,2023-02-20,"Foto 1 de Apartamento com 1 Quarto à venda, 26m² em Paraíso, São Paulo","Rua Gaspar Lourenço, 260 - Paraíso, São Paulo - SP",26,1,1,--,312000,,,,,,2023-07-24-21:27:45
https://web.archive.org/web/20230220/https://www.vivareal.com.br/venda/sp/sao-paulo/,2023-02-20,"Foto 1 de Lote/Terreno à venda, 600m² em Centro, São Paulo","Avenida Prestes Maia, SN - Centro, São Paulo - SP",0,--,--,--,59900,,,,,,2023-07-24-21:27:45
https://web.archive.org/web/20230220/https://www.vivareal.com.br/venda/sp/sao-paulo/,2023-02-20,"Foto 1 de Apartamento com 2 Quartos à venda, 103m² em Barra Funda, São Paulo","Rua Anhangüera, 253 - Barra Funda, São Paulo - SP",103,2,2,2,1430000,,,,,,2023-07-24-21:27:45
