year,month,id CBO 2002,Salario medio,CBO Ocupação 2002,CBO Ocupação 2002,total
2018,11,234644,2323.48,Professor de Literatura Espanhola,234644,6
2018,11,234648,9783.16,Professor de Literatura Francesa,234648,4
2018,11,234652,3419.84,Professor de Literatura Inglesa,234652,9
2018,11,234656,807.32,Professor de Literatura Italiana,234656,1
2018,11,234660,3373.34,Professor de Literatura de Linguas Estrangeiras Modernas,234660,14
2018,11,234664,5569.37,Professor de Outras Linguas e Literaturas,234664,63
2018,11,234668,2788.87,Professor de Linguas Estrangeiras Modernas,234668,82
2018,11,234672,7465.1,Professor de Linguistica e Linguistica Aplicada,234672,46
2018,11,234676,3688.15,Professor de Filologia e Critica Textual,234676,6
2018,11,234680,4869.78,Professor de Semiotica,234680,3
2018,11,234684,12065.64,Professor de Teoria da Literatura,234684,3
2018,11,234705,7151.08,Professor de Antropologia do Ensino Superior,234705,579
2018,11,234710,3196.83,Professor de Arquivologia do Ensino Superior,234710,4
2018,11,234715,4374.87,Professor de Biblioteconomia do Ensio Superior,234715,18
2018,11,234720,11364.61,Professor de Ciencia Politica do Ensino Superior,234720,51
2018,11,234725,11337,Professor de Comunicacao Social do Ensino Superior,234725,388
2018,11,234730,8367.94,Professor de Direito do Ensino Superior,234730,666
2018,11,234735,13906.44,Professor de Filosofia do Ensino Superior,234735,840
2018,11,234740,7912.82,Professor de Geografia do Ensino Superior,234740,20
2018,11,234745,12659.83,Professor de Historia do Ensino Superior,234745,98
2018,11,234750,11411.25,Professor de Jornalismo,234750,27
2018,11,234755,3797.92,Professor de Museologia do Ensino Superior,234755,1
2018,11,234760,10528.71,Professor de Psicologia do Ensino Superior,234760,380
2018,11,234765,13671.57,Professor de Servico Social do Ensino Superior,234765,48
2018,11,234770,6209.28,Professor de Sociologia do Ensino Superior,234770,160
2018,11,234805,14899.51,Professor de Economia,234805,298
2018,11,234810,8725.43,Professor de Administracao,234810,2088
2018,11,234815,6171,Professor de Contabilidade,234815,160
2018,11,234905,3368.37,Professor de Artes do Espetaculo no Ensino Superior,234905,111
2018,11,234910,8278.02,Professor de Artes Visuais no Ensino Superior (Artes Plasticas e Multimidia),234910,174
2018,11,234915,3024.95,Professor de Musica no Ensino Superior,234915,168
2018,11,239205,3746.73,Professor de Alunos com Deficiencia Auditiva e Surdos,239205,100
2018,11,239210,2973.76,Professor de Alunos com Deficiencia Fisica,239210,16
2018,11,239215,3086.75,Professor de Alunos com Deficiencia Mental,239215,159
2018,11,239220,4336.96,Professor de Alunos com Deficiencia Multipla,239220,74
2018,11,239225,4963.76,Professor de Alunos com Deficiencia Visual,239225,25
2018,11,239405,6588.4,Coordenador Pedagogico,239405,8316
2018,11,239410,4043.63,Orientador Educacional,239410,5996
2018,11,239415,4407.18,Pedagogo,239415,1923
2018,11,239420,1950.72,Professor de Tecnicas e Recursos Audiovisuais,239420,20
2018,11,239425,4861.32,Psicopedagogo,239425,44
2018,11,239430,6623.94,Supervisor de Ensino,239430,1348
2018,11,239435,5541.37,Designer Educacional,239435,427
2018,11,241005,8255.27,Advogado,241005,12770
2018,11,241010,12222.3,Advogado de Empresa,241010,3161
2018,11,241015,7772.82,Advogado (Direito Civil),241015,191
2018,11,241020,7127.07,Advogado (Direito Publico),241020,123
2018,11,241025,6088.89,Advogado (Direito Penal),241025,157
2018,11,241030,9129.28,Advogado (Areas Especiais),241030,86
2018,11,241035,10180.03,Advogado (Direito do Trabalho),241035,479
2018,11,241040,12061.35,Consultor Juridico,241040,3061
2018,11,241205,29550.88,Advogado da Uniao,241205,107
2018,11,241210,30273.58,Procurador Autarquico,241210,99
2018,11,241215,25740.86,Procurador da Fazenda Nacional,241215,556
2018,11,241220,10090.89,Procurador do Estado,241220,846
2018,11,241225,30479.7,Procurador do Municipio,241225,454
2018,11,241230,5377.32,Procurador Federal,241230,2
2018,11,241235,21853.26,Procurador Fundacional,241235,3
2018,11,241305,5813.95,Oficial de Registro de Contratos Maritimos,241305,3
2018,11,241310,3439.84,Oficial do Registro Civil de Pessoas Juridicas,241310,4
2018,11,241315,10228.31,Oficial do Registro Civil de Pessoas Naturais,241315,3
2018,11,241320,4671.03,Oficial do Registro de Distribuicoes,241320,24
2018,11,241325,3377.93,Oficial do Registro de Imoveis,241325,11
2018,11,241330,3356.06,Oficial do Registro de Titulos e Documentos,241330,23
2018,11,241335,30835.76,Tabeliao de Notas,241335,7
2018,11,242205,10150,Procurador da Republica,242205,1
2018,11,242235,1313,Promotor de Justica,242235,1
2018,11,242245,1465,Subprocurador-Geral da Republica,242245,1
2018,11,242305,18778.01,Delegado de Policia,242305,2965
2018,11,242405,4541.16,Defensor Publico,242405,25
2018,11,242410,6810.66,Procurador da Assistencia Judiciaria,242410,3
2018,11,242905,11400.54,Oficial de Inteligencia,242905,11
2018,11,242910,8065.88,Oficial Tecnico de Inteligencia,242910,11
2018,11,251105,3871.16,Antropologo,251105,10
2018,11,251110,5121.73,Arqueologo,251110,32
2018,11,251115,8250.3,Cientista Politico,251115,14
2018,11,251120,9281.83,Sociologo,251120,53
2018,11,251205,10444.45,Economista,251205,1173
2018,11,251210,7386.8,Economista Agroindustrial,251210,50
2018,11,251215,6865.59,Economista Financeiro,251215,7271
2018,11,251220,6837.91,Economista Industrial,251220,409
2018,11,251225,5348.27,Economista do Setor Publico,251225,2245
2018,11,251230,8514.46,Economista Ambiental,251230,86
2018,11,251235,7378.14,Economista Regional e Urbano,251235,106
2018,11,251305,8944.7,Geografo,251305,121
2018,11,251405,8459.34,Filosofo,251405,3
2018,11,251505,3949.59,Psicologo Educacional,251505,383
2018,11,251510,4849.08,Psicologo Clinico,251510,1040
2018,11,251515,4799.83,Psicologo do Esporte,251515,21
2018,11,251520,4620.53,Psicologo Hospitalar,251520,527
2018,11,251525,10179.28,Psicologo Juridico,251525,597
2018,11,251530,4353.54,Psicologo Social,251530,921
2018,11,251535,2457.99,Psicologo do Transito,251535,1
2018,11,251540,6592.43,Psicologo do Trabalho,251540,198
2018,11,251545,5782.65,Neuropsicologo,251545,6
2018,11,251550,3591.65,Psicanalista,251550,19
2018,11,251605,6009.65,Assistente Social,251605,5767
2018,11,252105,7549.41,Administrador,252105,48922
2018,11,252205,8058.89,Auditor (Contadores e Afins),252205,7484
2018,11,252210,7264.51,Contador,252210,26548
2018,11,252215,5756.41,Perito Contabil,252215,71
2018,11,252305,6883.64,Secretaria  Executiva,252305,10564
2018,11,252310,7453.84,Secretario  Bilingue,252310,1325
2018,11,252315,7308.8,Secretaria Trilingue,252315,71
2018,11,252320,3587.49,Tecnólogo em Secretariado Escolar,252320,227
2018,11,252405,4751.96,Analista de Recursos Humanos,252405,19279
2018,11,252505,11308.97,Administrador de Fundos e Carteiras de Investimento,252505,814
2018,11,252510,5284.7,Analista de Cambio,252510,757
2018,11,252515,5534.12,Analista de Cobranca (Instituicoes Financeiras),252515,1216
2018,11,252525,6221.77,Analista de Credito (Instituicoes Financeiras),252525,4276
2018,11,252530,5660.27,Analista de Credito Rural,252530,15
2018,11,252535,5078.97,Analista de Leasing,252535,36
2018,11,252540,7583.66,Analista de Produtos Bancarios,252540,5721
2018,11,252545,6989.52,Analista Financeiro (Instituicoes Financeiras),252545,13793
2018,11,252605,11931.99,Gestor em Segurança,252605,324
2018,11,253110,6220.73,Redator de Publicidade,253110,1553
2018,11,253115,6247.96,Agente Publicitario,253115,4542
2018,11,253120,7226.39,Analista de Negocios,253120,2502
2018,11,253125,6589.4,Analista de Pesquisa de Mercado,253125,2071
2018,11,253135,13720.51,Diretor de Criacao,253135,343
2018,11,253140,6995.48,Diretor de Arte (Publicidade),253140,706
2018,11,253205,16067.79,Gerente de Captacao (Fundos e Investimentos Institucionais),253205,802
2018,11,253210,13018.01,Gerente de Clientes Especiais (Private),253210,1969
2018,11,253215,7990.33,Gerente de Contas - Pessoa Fisica e Juridica,253215,14468
2018,11,253220,20966.73,Gerente de Grandes Contas (Corporate),253220,1260
2018,11,253225,4723.83,Operador de Negocios,253225,4122
2018,11,253305,9670.78,"Corretor de Valores, Ativos Financeiros, Mercadorias e Derivativos",253305,2100
2018,11,254105,29097.5,Auditor-Fiscal da Receita Federal,254105,117
2018,11,254110,16729.35,Tecnico da Receita Federal,254110,46
2018,11,254205,4971.56,Auditor-Fiscal da Previdencia Social,254205,9
2018,11,254305,28485.19,Auditor-Fiscal do Trabalho,254305,391
2018,11,254310,2310.32,Agente de Higiene e Seguranca,254310,231
2018,11,254405,24770.64,Fiscal de Tributos Estadual,254405,3139
2018,11,254410,21723.37,Fiscal de Tributos Municipal,254410,633
2018,11,254415,14899.01,Tecnico de Tributos Estadual,254415,117
2018,11,254420,4451.42,Tecnico de Tributos Municipal,254420,6
2018,11,261105,4588.95,Arquivista Pesquisador (Jornalismo),261105,56
2018,11,261110,5969.16,Assessor de Imprensa,261110,648
2018,11,261115,25147.53,Diretor de Redacao,261115,137
2018,11,261120,8639.18,Editor,261120,2178
2018,11,261125,9094.04,Jornalista,261125,1365
2018,11,261130,6355.71,Produtor de Texto,261130,347
2018,11,261135,8853.72,Reporter (Exclusive Radio e Televisao),261135,1171
2018,11,261140,4239.37,Revisor de Texto,261140,1083
2018,11,261205,7889.48,Bibliotecario,261205,1197
2018,11,261210,5657.5,Documentalista,261210,1124
2018,11,261215,5515.36,Analista de Informacoes (Pesquisador de Informacoes de Rede),261215,3281
2018,11,261305,2931.58,Arquivista,261305,489
2018,11,261310,6070.09,Museologo,261310,181
2018,11,261410,2449.46,Interprete,261410,52
2018,11,261415,7950.8,Linguista,261415,16
2018,11,261420,4835.92,Tradutor,261420,282
2018,11,261425,2423.1,Intérprete de Língua de Sinais,261425,191
2018,11,261505,5090.28,Autor-Roteirista,261505,54
2018,11,261515,2073.18,Escritor de Ficcao,261515,8
2018,11,261520,2176.01,Escritor de nao Ficcao,261520,4
2018,11,261525,2627.79,Poeta,261525,8
2018,11,261530,4970.89,Redator de Textos Tecnicos,261530,421
2018,11,261605,7858.81,Editor de Jornal,261605,115
2018,11,261610,9241.9,Editor de Livro,261610,470
2018,11,261615,5839.96,Editor de Midia Eletronica,261615,201
2018,11,261620,9541.24,Editor de Revista,261620,213
2018,11,261625,8873.03,Editor de Revista Cientifica,261625,8
2018,11,261705,7238.66,Ancora de Radio e Televisao,261705,40
2018,11,261710,12619.96,Comentarista de Radio e Televisao,261710,37
2018,11,261715,4309.71,Locutor de Radio e Televisao,261715,248
2018,11,261720,5248.5,Locutor Publicitario de Radio e Televisao,261720,12
2018,11,261730,8818.7,Reporter de Radio e Televisao,261730,300
2018,11,261805,2835.14,Fotografo,261805,374
2018,11,261810,2914.86,Fotografo Publicitario,261810,49
2018,11,261815,1883.86,Fotografo Retratista,261815,36
2018,11,261820,6866.68,Repoter Fotografico,261820,48
2018,11,262105,4875.71,Produtor Cultural,262105,199
2018,11,262110,4734.41,Produtor Cinematografico,262110,165
2018,11,262115,4787.33,Produtor de Radio,262115,107
2018,11,262120,3433.94,Produtor de Teatro,262120,74
2018,11,262125,5436.84,Produtor de Televisao,262125,631
2018,11,262130,4129.77,Tecnólogo em Produção Fonográfica,262130,14
2018,11,262135,4342.54,Tecnólogo em Produção Audiovisual,262135,257
2018,11,262205,8957.7,Diretor de Cinema,262205,23
2018,11,262210,9549.67,Diretor de Programas de Radio,262210,11
2018,11,262215,20455.29,Diretor de Programas de Televisao,262215,76
2018,11,262220,12154.88,Diretor Teatral,262220,79
2018,11,262305,5451.87,Cenografo Carnavalesco e Festas Populares,262305,11
2018,11,262310,5733.62,Cenografo de Cinema,262310,14
2018,11,262315,3564.03,Cenografo de Eventos,262315,41
2018,11,262320,3286.1,Cenografo de Teatro,262320,14
2018,11,262325,6661.31,Cenografo de Tv,262325,22
2018,11,262330,7814.93,Diretor de Arte,262330,668
2018,11,262405,3626.97,Artista (Artes Visuais),262405,482
2018,11,262410,4138.86,Desenhista Industrial Grafico (Designer Grafico),262410,4672
2018,11,262415,3407.96,Conservador-Restaurador de Bens  Culturais,262415,39
2018,11,262420,4515.43,Desenhista Industrial de Produto (Designer de Produto),262420,368
2018,11,262425,4436.52,Desenhista Industrial de Produto de Moda (Designer de Moda),262425,1277
2018,11,262505,2652.91,Ator,262505,39
2018,11,262605,5345.04,Compositor,262605,5
2018,11,262610,6189.94,Musico Arranjador,262610,31
2018,11,262615,6699.51,Musico Regente,262615,135
2018,11,262620,7146.56,Musicologo,262620,14
2018,11,262705,4732.35,Musico Interprete Cantor,262705,174
2018,11,262710,9594.26,Musico Interprete Instrumentista,262710,625
2018,11,262805,2466.07,Assistente de Coreografia,262805,39
2018,11,262810,6634.8,Bailarino (Exceto Dancas Populares),262810,83
2018,11,262815,4078.12,Coreografo,262815,8
2018,11,262825,1756.83,Ensaiador de Danca,262825,15
2018,11,262830,2112.89,Professor de Danca,262830,361
2018,11,262905,3831.12,Decorador de Interiores de Nivel Superior,262905,153
2018,11,263105,7141.77,Ministro de Culto Religioso,263105,574
2018,11,263110,2910.02,Missionario,263110,126
2018,11,263115,5121.69,Teologo,263115,47
2018,11,271105,3391.78,Chefe de Cozinha,271105,3004
2018,11,271110,4702.03,Tecnólogo em Gastronomia,271110,72
2018,11,300105,4903.71,Tecnico em Mecatronica - Automacao da Manufatura,300105,349
2018,11,300110,3458.8,Tecnico em Mecatronica - Robotica,300110,60
2018,11,300305,4837.21,Tecnico em Eletromecanica,300305,1015
2018,11,301105,4162.82,Tecnico de Laboratorio Industrial,301105,943
2018,11,301110,3002.47,Tecnico de Laboratorio de Analises Fisico-Quimicas (Materiais de Construcao),301110,682
2018,11,301115,6076.85,Tecnico Quimico de Petroleo,301115,27
2018,11,301205,4985.14,Tecnico de Apoio À Bioengenharia,301205,85
2018,11,311105,4661.7,Tecnico Quimico,311105,2237
2018,11,311110,2277.16,Tecnico de Celulose e Papel,311110,93
2018,11,311115,5441.31,Tecnico em Curtimento,311115,11
2018,11,311205,5690.82,Tecnico em Petroquimica,311205,11
2018,11,311305,4984.06,"Tecnico em Materiais, Produtos Ceramicos e Vidros",311305,64
2018,11,311405,2547.49,Tecnico em Borracha,311405,131
2018,11,311410,3024.85,Tecnico em Plastico,311410,261
2018,11,311505,5832,Tecnico de Controle de Meio Ambiente,311505,654
2018,11,311510,8068.52,Tecnico de Meteorologia,311510,30
2018,11,311515,3164.17,"Tecnico de Utilidade (Producao e Distribuicao de Vapor, Gases, Oleos, Combustiveis, Energia)",311515,128
2018,11,311520,6252.14,Tecnico em Tratamento de Efluentes,311520,59
2018,11,311605,3339.84,Tecnico Textil,311605,66
2018,11,311610,4876.83,Tecnico Textil (Tratamentos Quimicos),311610,30
2018,11,311615,3872.59,Tecnico Textil de Fiacao,311615,2
2018,11,311620,4300.64,Tecnico Textil de Malharia,311620,8
2018,11,311625,2791.65,Tecnico Textil de Tecelagem,311625,31
2018,11,311705,2623.65,Colorista de Papel,311705,39
2018,11,311710,2257.57,Colorista Textil,311710,489
2018,11,311715,2856.5,Preparador de Tintas,311715,454
2018,11,311720,2291.09,Preparador de Tintas (Fabrica de Tecidos),311720,20
2018,11,311725,2490.83,Tingidor de Couros e Peles,311725,16
2018,11,312105,4083.06,Tecnico de Obras Civis,312105,5206
2018,11,312205,4276.12,Tecnico de Estradas,312205,465
2018,11,312210,2558.67,Tecnico de Saneamento,312210,580
2018,11,312305,5335.44,Tecnico em Agrimensura,312305,154
2018,11,312310,3011.21,Tecnico em Geodesia e Cartografia,312310,40
2018,11,312315,4512.5,Tecnico em Hidrografia,312315,17
2018,11,312320,3183.72,Topografo,312320,833
2018,11,313105,5077.48,Eletrotecnico,313105,2243
2018,11,313110,4455.49,Eletrotecnico (Producao de Energia),313110,126
2018,11,313115,4301.27,"Eletrotenico na Fabricacao, Montagem e Instalacao de Maquinas e Equipamentos",313115,2515
2018,11,313120,8138.22,Tecnico de Manutencao Eletrica,313120,2345
2018,11,313125,3383.78,Tecnico de Manutencao Eletrica de Maquina,313125,395
2018,11,313130,4143.78,Tecnico Eletricista,313130,1052
2018,11,313205,3523.26,Tecnico de Manutencao Eletronica,313205,2972
2018,11,313210,6030.13,Tecnico de Manutencao Eletronica (Circuitos de Maquinas com Comando Numerico),313210,1569
2018,11,313215,3337.08,Tecnico Eletronico,313215,7934
2018,11,313220,2781.54,Tecnico em Manutencao de Equipamentos de Informatica,313220,4698
2018,11,313305,3972.71,Tecnico de Comunicacao de Dados,313305,663
2018,11,313310,3924.73,Tecnico de Rede (Telecomunicacoes),313310,2272
2018,11,313315,3204.23,Tecnico de Telecomunicacoes (Telefonia),313315,7792
2018,11,313320,3817.67,Tecnico de Transmissao (Telecomunicacoes),313320,551
2018,11,313405,5792.28,Tecnico em Calibracao,313405,138
2018,11,313410,4361.22,Tecnico em Instrumentacao,313410,204
2018,11,313415,3204.74,"Encarregado de Manutencao de Instrumentos de Controle, Medicao e Similares",313415,1272
2018,11,313505,3154.93,Tecnico em Fotonica,313505,390
2018,11,314105,5736.11,Tecnico em Mecanica de Precisao,314105,165
2018,11,314110,4586.4,Tecnico Mecanico,314110,2124
2018,11,314115,2883.53,"Tecnico Mecanico (Calefacao, Ventilacao e Refrigeracao)",314115,682
2018,11,314120,3975.13,Tecnico Mecanico (Maquinas),314120,729
2018,11,314125,3386.67,Tecnico Mecanico (Motores),314125,115
2018,11,314205,5456.81,Tecnico Mecanico na Fabricacao de Ferramentas,314205,119
2018,11,314210,4393.9,Tecnico Mecanico na Manutencao de Ferramentas,314210,214
2018,11,314305,4707.23,Tecnico em Automobilistica,314305,341
2018,11,314310,7092.39,Tecnico Mecanico (Aeronaves),314310,343
2018,11,314315,7813.63,Tecnico Mecanico (Embarcacoes),314315,9
2018,11,314405,3446.05,Tecnico de Manutencao de Sistemas e Instrumentos,314405,1557
2018,11,314410,4004.22,Tecnico em Manutencao de Maquinas,314410,1985
2018,11,314605,8980.03,Inspetor de Soldagem,314605,75
2018,11,314610,4959.13,Tecnico em Caldeiraria,314610,9
2018,11,314615,3707.07,Tecnico em Estruturas Metalicas,314615,53
2018,11,314620,4428.2,Tecnico em Soldagem,314620,153
2018,11,314705,2883.84,Tecnico de Acabamento em Siderurgia,314705,17
2018,11,314715,3347.05,Tecnico de Fundicao em Siderurgia,314715,14
2018,11,314720,3116.96,Tecnico de Laminacao em Siderurgia,314720,3
2018,11,314725,929.86,Tecnico de Reducao na Siderurgia (Primeira Fusao),314725,1
2018,11,314730,7163.83,Tecnico de Refratario em Siderurgia,314730,8
2018,11,316105,2359.03,Tecnico em Geofisica,316105,9
2018,11,316110,3081.21,Tecnico em Geologia,316110,58
2018,11,316115,1872.29,Tecnico em Geoquimica,316115,1
2018,11,316120,3269.75,Tecnico em Geotecnia,316120,12
2018,11,316305,2944.55,Tecnico de Mineracao,316305,82
2018,11,316310,2673.34,Tecnico de Mineracao (Oleo e Petroleo),316310,17
2018,11,316315,7505.88,Tecnico em Processamento Mineral (Exceto Petroleo),316315,3
2018,11,316320,4150.59,Tecnico em Pesquisa Mineral,316320,3
2018,11,317105,4826.86,Programador de Internet,317105,880
2018,11,317110,6064.33,Programador de Sistemas de Informacao,317110,11642
2018,11,317115,4276.25,Programador de Maquinas - Ferramenta com Comando Numerico,317115,390
2018,11,317120,5271.85,Programador de Multimidia,317120,328
2018,11,317205,3495.71,Operador de Computador (Inclusive Microcomputador),317205,4162
2018,11,317210,2787.43,Tecnico de Apoio ao Usuario de Informatica (Helpdesk),317210,6732
2018,11,318005,4102.17,Desenhista Tecnico,318005,681
2018,11,318010,2671.76,Desenhista Copista,318010,399
2018,11,318015,5662.8,Desenhista Detalhista,318015,1098
2018,11,318105,2945.1,Desenhista Tecnico (Arquitetura),318105,319
2018,11,318110,3571.14,Desenhista Tecnico (Cartografia),318110,44
2018,11,318115,3552.83,Desenhista Tecnico (Construcao Civil),318115,128
2018,11,318120,4505.82,Desenhista Tecnico (Instalacoes Hidrossanitarias),318120,18
2018,11,318205,4097.54,Desenhista Tecnico Mecanico,318205,157
2018,11,318210,4509.16,Desenhista Tecnico Aeronautico,318210,5
2018,11,318305,2812.78,Desenhista Tecnico (Eletricidade e Eletronica),318305,65
2018,11,318310,4527.73,"Desenhista Tecnico (Calefacao, Ventilacao e Refrigeracao)",318310,36
2018,11,318405,3163.56,Desenhista Tecnico (Artes Graficas),318405,821
2018,11,318410,4779.84,Desenhista Tecnico (Ilustracoes Artisticas),318410,77
2018,11,318415,2782.5,Desenhista Tecnico (Ilustracoes Tecnicas),318415,52
2018,11,318420,3594.27,Desenhista Tecnico (Industria Textil),318420,161
2018,11,318425,2373.56,Desenhista Tecnico (Mobiliario),318425,68
2018,11,318430,4561.37,"Desenhista Tecnico de Embalagens, Maquetes e Leiautes",318430,51
2018,11,318505,3877.58,Desenhista Projetista de Arquitetura,318505,809
2018,11,318510,3858.37,Desenhista Projetista de Construcao Civil,318510,677
2018,11,318605,4686.81,Desenhista Projetista de Maquinas,318605,180
2018,11,318610,5686.83,Desenhista Projetista Mecanico,318610,791
2018,11,318705,4613.5,Desenhista Projetista de Eletricidade,318705,276
2018,11,318710,4785.39,Desenhista Projetista Eletronico,318710,118
2018,11,318805,2847.13,Projetista de Moveis,318805,518
2018,11,318810,3451.36,Modelista de Roupas,318810,1442
2018,11,318815,4460.53,Modelista de Calcados,318815,19
2018,11,319110,2049.55,Tecnico em Confeccoes do Vestuario,319110,79
2018,11,319205,3253.29,Tecnico do Mobiliario,319205,55
2018,11,320105,4095.29,Tecnico em Bioterismo,320105,57
2018,11,320110,3833.03,Tecnico em Histologia,320110,15
2018,11,321105,3426.68,Tecnico Agricola,321105,276
2018,11,321110,4149.9,Tecnico Agropecuario,321110,37
2018,11,321205,2533.41,Tecnico em Madeira,321205,110
2018,11,321210,6550.84,Tecnico Florestal,321210,360
2018,11,321305,2524.23,Tecnico em Piscicultura,321305,1
2018,11,322105,2219.07,Tecnico em Acupuntura,322105,27
2018,11,322110,2065.33,Podologo,322110,344
2018,11,322115,2156.56,Tecnico em Quiropraxia,322115,9
2018,11,322120,2078.36,Massoterapeuta,322120,603
2018,11,322125,3481.13,Terapeuta Holístico,322125,17
2018,11,322130,1652.41,Esteticista,322130,1980
2018,11,322135,2374.86,Doula,322135,2
2018,11,322205,3220.56,Tecnico de Enfermagem,322205,48784
2018,11,322210,3715.62,Tecnico de Enfermagem de Terapia Intensiva,322210,463
2018,11,322215,2939.1,Tecnico de Enfermagem do Trabalho,322215,629
2018,11,322220,2709.41,Tecnico de Enfermagem Psiquiatrica,322220,39
2018,11,322225,3332.35,Instrumentador Cirurgico,322225,873
2018,11,322230,2338.08,Auxiliar de Enfermagem,322230,56822
2018,11,322235,2815.23,Auxiliar de Enfermagem do Trabalho,322235,380
2018,11,322240,1868.48,Auxiliar de Saude (Navegacao Maritima),322240,5
2018,11,322245,2788.36,Técnico de Enfermagem da Estratégia de Saúde da Família,322245,70
2018,11,322250,3499.97,Auxiliar de Enfermagem da Estratégia de Saúde da Família,322250,785
2018,11,322305,2877.88,Tecnico em Optica e Optometria,322305,375
2018,11,322405,2454.85,Tecnico em Saude Bucal,322405,629
2018,11,322410,2031.97,Protetico Dentario,322410,323
2018,11,322415,1802.87,Auxiliar em Saude Bucal,322415,3849
2018,11,322420,1573,Auxiliar de Protese Dentaria,322420,702
2018,11,322425,2895.73,Técnico em Saúde Bucal da Estratégia de Saúde da Família,322425,21
2018,11,322430,1720.87,Auxiliar em Saúde Bucal da Estratégia de Saúde da Família,322430,136
2018,11,322505,3052.15,Tecnico de Ortopedia,322505,104
2018,11,322605,2326.79,Tecnico de Imobilizacao Ortopedica,322605,563
2018,11,323105,6679.48,Tecnico em Pecuaria,323105,4
2018,11,324105,2756.28,Tecnico em Metodos Eletrograficos em Encefalografia,324105,222
2018,11,324110,2547.4,Tecnico em Metodos Graficos em Cardiologia,324110,157
2018,11,324115,3221.7,Tecnico em Radiologia e Imagenologia,324115,7917
2018,11,324120,4200.9,Técnólogo em Radiologia,324120,357
2018,11,324205,2766.33,Tecnico em Patologia Clinica,324205,6239
2018,11,324210,3473.7,Auxiliar Tecnico em Patologia Clinica,324210,113
2018,11,325005,12691.31,Enologo,325005,2
2018,11,325010,17360.41,Aromista,325010,22
2018,11,325015,4188.31,Perfumista,325015,145
2018,11,325105,1908.03,Auxiliar Tecnico em Laboratorio de Farmacia,325105,581
2018,11,325110,2952.47,Tecnico em Laboratorio de Farmacia,325110,1158
2018,11,325115,2955.41,Técnico em Farmácia,325115,1890
2018,11,325205,3036.35,Tecnico de Alimentos,325205,645
2018,11,325210,2328.86,Técnico em Nutrição e Dietética,325210,1125
2018,11,325305,4273.97,Tecnico em Biotecnologia,325305,310
2018,11,328105,5258.62,Embalsamador,328105,446
2018,11,328110,3211.31,Taxidermista,328110,1
2018,11,331105,5334.46,Professor de Nivel Medio na Educacao Infantil,331105,49853
2018,11,331110,1884.67,Auxiliar de Desenvolvimento Infantil,331110,8944
2018,11,331205,3100.73,Professor de Nivel Medio no Ensino Fundamental,331205,210150
2018,11,331305,3812.6,Professor de Nivel Medio no Ensino Profissionalizante,331305,281
2018,11,332105,2118.48,Professor Leigo no Ensino Fundamental,332105,745
2018,11,332205,2914.4,Professor Pratico no Ensino Profissionalizante,332205,486
2018,11,333105,2323.82,Instrutor de Auto-Escola,333105,2055
2018,11,333110,2115.79,Instrutor de Cursos Livres,333110,4644
2018,11,333115,2774.56,Professores de Cursos Livres,333115,3489
2018,11,334105,1952.08,Inspetor de Alunos de Escola Privada,334105,3907
2018,11,334110,1725.76,Inspetor de Alunos de Escola Publica,334110,38134
2018,11,334115,989.98,Monitor de Transporte Escolar,334115,1815
2018,11,341105,17903.88,Piloto Comercial (Exceto Linhas Aereas),341105,56
2018,11,341110,11755.78,Piloto Comercial de Helicoptero (Exceto Linhas Aereas),341110,22
2018,11,341115,5654.23,Mecanico de Voo,341115,7
2018,11,341120,2102.26,Piloto Agricola,341120,5
2018,11,341205,5663.69,Contramestre de Cabotagem,341205,6
2018,11,341215,3080.51,Mestre Fluvial,341215,2
2018,11,341220,4594.77,Patrao de Pesca de Alto-Mar,341220,9
2018,11,341225,3007.03,Patrao de Pesca na Navegacao Interior,341225,2
2018,11,341230,3006.99,Piloto Fluvial,341230,16
2018,11,341305,4115.67,Condutor Maquinista Fluvial,341305,17
2018,11,341310,4350.98,Condutor Maquinista Maritimo,341310,48
2018,11,341315,2687.07,Eletricista de Bordo,341315,7
2018,11,342105,3638.27,Analista de Transporte em Comercio Exterior,342105,1652
2018,11,342110,2790.61,Operador de Transporte Multimodal,342110,1847
2018,11,342115,3390.93,Controlador de Servicos de Maquinas e Veiculos,342115,550
2018,11,342120,2640.09,Afretador,342120,506
2018,11,342125,3554.65,Tecnólogo em Logistica de Transporte,342125,4530
2018,11,342205,1927.55,Ajudante de Despachante Aduaneiro,342205,516
2018,11,342210,4295.29,Despachante Aduaneiro,342210,109
2018,11,342305,4480.1,Chefe de Servico de Transporte Rodoviario (Passageiros e Cargas),342305,1328
2018,11,342310,2485.28,Inspetor de Servicos de Transportes Rodoviarios (Passageiros e Cargas),342310,1076
2018,11,342315,3735.85,Supervisor de Carga e Descarga,342315,1015
2018,11,342405,5662.91,Agente de Estacao (Ferrovia e Metro),342405,4311
2018,11,342410,6749.19,Operador de Centro de Controle (Ferrovia e Metro),342410,1006
2018,11,342505,6622.65,Controlador de Trafego Aereo,342505,262
2018,11,342510,5137.24,Despachante Operacional de Voo,342510,377
2018,11,342515,1832.23,Fiscal de Aviacao Civil (Fac),342515,9
2018,11,342520,12236.53,Gerente da Administracao de Aeroportos,342520,108
2018,11,342525,13263.91,Gerente de Empresa Aerea em Aeroportos,342525,26
2018,11,342530,6775.43,Inspetor de Aviacao Civil,342530,38
