year,month,id CBO 2002,Salario medio,CBO Ocupação 2002,total
2019,1,224130,4677.96,Tecnico de Laboratorio e Fiscalizacao Desportiva,24
2019,1,224135,8421.54,Treinador Profissional de Futebol,61
2019,1,225103,10201.24,Médico Infectologista,16
2019,1,225105,5680.35,Médico Acupunturista,3
2019,1,225106,15829.06,Médico Legista,22
2019,1,225109,3659.92,Médico Nefrologista,1
2019,1,225110,1853.49,Médico Alergista e Imunologista,1
2019,1,225112,7891.34,Médico Neurologista,17
2019,1,225115,7097.96,Médico Angiologista,4
2019,1,225120,12899,Médico Cardiologista,26
2019,1,225124,10947.24,Médico Pediatra,312
2019,1,225125,11081.97,Médico Clínico,3467
2019,1,225127,6939.74,Médico Pneumologista,4
2019,1,225130,18815.96,Médico de Família e Comunidade,72
2019,1,225133,9089.54,Médico Psiquiatra,114
2019,1,225135,8241.18,Médico Dermatologista,8
2019,1,225136,10321.46,Médico Reumatologista,6
2019,1,225139,7824.41,Médico Sanitarista,1
2019,1,225140,9947.38,Médico do Trabalho,292
2019,1,225142,15776.89,Médico da Estratégia de Saúde da Família,677
2019,1,225148,1238.5,Médico Anatomopatologista,2
2019,1,225150,12397.07,Médico em Medicina Intensiva,35
2019,1,225151,17841.72,Médico Anestesiologista,41
2019,1,225155,8568.91,Médico Endocrinologista e Metabologista,19
2019,1,225160,2750.62,Médico Fisiatra,1
2019,1,225165,12580.13,Médico Gastroenterologista,1
2019,1,225170,19504.86,Médico Generalista,130
2019,1,225180,8870.74,Médico Geriatra,11
2019,1,225185,27807.41,Médico Hematologista,2
2019,1,225203,7239.57,Médico em Cirurgia Vascular,6
2019,1,225210,8470.84,Médico Cirurgião Cardiovascular,6
2019,1,225215,8023.49,Médico Cirurgião de Cabeça e Pescoço,4
2019,1,225220,5778.76,Médico Cirurgião do Aparelho Digestivo,1
2019,1,225225,9810.67,Médico Cirurgião Geral,84
2019,1,225230,7170.16,Médico Cirurgião Pediátrico,2
2019,1,225235,8101.28,Médico Cirurgião Plástico,1
2019,1,225250,9271.25,Médico Ginecologista e Obstetra,85
2019,1,225255,5425.1,Médico Mastologista,1
2019,1,225260,8512.6,Médico Neurocirurgião,11
2019,1,225265,3849.33,Médico Oftalmologista,18
2019,1,225270,10775.82,Médico Ortopedista e Traumatologista,81
2019,1,225275,6938.34,Médico Otorrinolaringologista,5
2019,1,225280,6857.12,Médico Coloproctologista,1
2019,1,225285,8808.7,Médico Urologista,5
2019,1,225305,9485.85,Médico Citopatologista,1
2019,1,225310,19497.12,Médico em Endoscopia,2
2019,1,225320,34761.4,Médico em Radiologia e Diagnóstico por Imagem,9
2019,1,225325,12972.79,Médico Patologista,8
2019,1,225335,7358.78,Médico Patologista Clínico / Medicina Laboratorial,5
2019,1,225340,24049.02,Médico Hemoterapeuta,6
2019,1,226105,3338.9,Quiropraxista,1
2019,1,226305,5713.54,Musicoterapeuta (A),1
2019,1,231105,5140.67,Professor de Nivel Superior na Educacao Infantil (Quatro a Seis Anos),2848
2019,1,231110,2595.89,Professor de Nivel Superior na Educacao Infantil (Zero a Tres Anos),4480
