date,year,quarter,price_real_month,area_m2,bedrooms,suite,bathrooms,garage,price_m2,condo_real,metro_dist_km,gym,field_quadra,elevator,furnished,swimming_pool,delta_cbd_farialima,inequality_meter,inequality_rank,teleworkable
12/07/2018,2018,4,700000,103,3,1,1,2,6796.116505,548,1.324292482,,,,,,5.788678,70.0625,6,0.185
02/05/2019,2019,1,3500000,515,4,2,3,3,6796.116505,3150,0.637213995,,,,,,5.7585044,65.625,7,0.105
04/10/2021,2021,2,700000,103,3,3,4,2,6796.116505,800,2.060157091,1,1,1,0,1,5.6199336,52.53125,31,0.112
04/11/2021,2021,2,700000,103,3,3,4,2,6796.116505,800,2.060157091,1,1,1,0,1,5.6199336,52.53125,31,0.112
17/04/2021,2021,2,700000,103,3,3,4,2,6796.116505,800,2.060157091,1,1,1,0,1,5.6199336,52.53125,31,0.112
23/04/2021,2021,2,700000,103,3,3,4,2,6796.116505,800,2.060157091,1,1,1,0,1,5.6199336,52.53125,31,0.112
24/04/2021,2021,2,700000,103,3,3,4,2,6796.116505,800,2.060157091,1,1,1,0,1,5.6199336,52.53125,31,0.112
05/01/2021,2021,2,700000,103,3,3,4,2,6796.116505,800,2.060157091,1,1,1,0,1,5.6199336,52.53125,31,0.112
05/03/2021,2021,2,700000,103,3,3,4,2,6796.116505,800,2.060157091,1,1,1,0,1,5.6199336,52.53125,31,0.112
05/10/2021,2021,2,700000,103,3,3,4,2,6796.116505,800,2.060157091,1,1,1,0,1,5.6199336,52.53125,31,0.112
17/05/2021,2021,2,700000,103,3,3,4,2,6796.116505,800,2.060157091,1,1,1,0,1,5.6199336,52.53125,31,0.112
30/05/2021,2021,2,700000,103,3,3,4,2,6796.116505,800,2.060157091,1,1,1,0,1,5.6199336,52.53125,31,0.112
06/06/2021,2021,2,700000,103,3,3,4,2,6796.116505,800,2.060157091,1,1,1,0,1,5.6199336,52.53125,31,0.112
14/06/2021,2021,2,700000,103,3,3,4,2,6796.116505,800,2.060157091,1,1,1,0,1,5.6199336,52.53125,31,0.112
16/06/2021,2021,2,700000,103,3,3,4,2,6796.116505,800,2.060157091,1,1,1,0,1,5.6199336,52.53125,31,0.112
23/06/2021,2021,2,700000,103,3,3,4,2,6796.116505,800,2.060157091,1,1,1,0,1,5.6199336,52.53125,31,0.112
30/06/2021,2021,2,700000,103,3,3,4,2,6796.116505,800,2.060157091,1,1,1,0,1,5.6199336,52.53125,31,0.112
07/01/2021,2021,3,700000,103,3,3,4,2,6796.116505,800,2.060157091,1,1,1,0,1,5.6199336,52.53125,31,0.172
07/08/2021,2021,3,700000,103,3,3,4,2,6796.116505,800,2.060157091,1,1,1,0,1,5.6199336,52.53125,31,0.172
15/07/2021,2021,3,700000,103,3,3,4,2,6796.116505,800,2.060157091,1,1,1,0,1,5.6199336,52.53125,31,0.172
16/07/2021,2021,3,700000,103,3,3,4,2,6796.116505,800,2.060157091,1,1,1,0,1,5.6199336,52.53125,31,0.172
23/07/2021,2021,3,700000,103,3,3,4,2,6796.116505,800,2.060157091,1,1,1,0,1,5.6199336,52.53125,31,0.172
30/07/2021,2021,3,700000,103,3,3,4,2,6796.116505,800,2.060157091,1,1,1,0,1,5.6199336,52.53125,31,0.172
31/07/2021,2021,3,700000,103,3,3,4,2,6796.116505,800,2.060157091,1,1,1,0,1,5.6199336,52.53125,31,0.172
08/07/2021,2021,3,700000,103,3,3,4,2,6796.116505,800,2.060157091,1,1,1,0,1,5.6199336,52.53125,31,0.172
14/08/2021,2021,3,700000,103,3,3,4,2,6796.116505,800,2.060157091,1,1,1,0,1,5.6199336,52.53125,31,0.172
21/08/2021,2021,3,700000,103,3,3,4,2,6796.116505,800,2.060157091,1,1,1,0,1,5.6199336,52.53125,31,0.172
28/08/2021,2021,3,700000,103,3,3,4,2,6796.116505,800,2.060157091,1,1,1,0,1,5.6199336,52.53125,31,0.172
29/08/2021,2021,3,700000,103,3,3,4,2,6796.116505,800,2.060157091,1,1,1,0,1,5.6199336,52.53125,31,0.172
09/05/2021,2021,3,700000,103,3,3,4,2,6796.116505,800,2.060157091,1,1,1,0,1,5.6199336,52.53125,31,0.172
09/12/2021,2021,3,700000,103,3,3,4,2,6796.116505,800,2.060157091,1,1,1,0,1,5.6199336,52.53125,31,0.172
19/09/2021,2021,3,700000,103,3,3,4,2,6796.116505,800,2.060157091,1,1,1,0,1,5.6199336,52.53125,31,0.172
20/09/2021,2021,3,700000,103,3,3,4,2,6796.116505,800,2.060157091,1,1,1,0,1,5.6199336,52.53125,31,0.172
27/09/2021,2021,3,700000,103,3,3,4,2,6796.116505,800,2.060157091,1,1,1,0,1,5.6199336,52.53125,31,0.172
28/09/2021,2021,3,700000,103,3,3,4,2,6796.116505,800,2.060157091,1,1,1,0,1,5.6199336,52.53125,31,0.172
10/06/2021,2021,4,700000,103,3,3,4,2,6796.116505,800,2.060157091,1,1,1,0,1,5.6199336,52.53125,31,0.167
13/10/2021,2021,4,700000,103,3,3,4,2,6796.116505,800,2.060157091,1,1,1,0,1,5.6199336,52.53125,31,0.167
20/10/2021,2021,4,700000,103,3,3,4,2,6796.116505,800,2.060157091,1,1,1,0,1,5.6199336,52.53125,31,0.167
24/10/2021,2021,4,700000,103,3,3,4,2,6796.116505,800,2.060157091,1,1,1,0,1,5.6199336,52.53125,31,0.167
27/10/2021,2021,4,700000,103,3,3,4,2,6796.116505,800,2.060157091,1,1,1,0,1,5.6199336,52.53125,31,0.167
11/03/2021,2021,4,700000,103,3,3,4,2,6796.116505,800,2.060157091,1,1,1,0,1,5.6199336,52.53125,31,0.167
11/05/2021,2021,4,700000,103,3,3,4,2,6796.116505,800,2.060157091,1,1,1,0,1,5.6199336,52.53125,31,0.167
11/06/2021,2021,4,700000,103,3,3,4,2,6796.116505,800,2.060157091,1,1,1,0,1,5.6199336,52.53125,31,0.167
13/11/2021,2021,4,700000,103,3,3,4,2,6796.116505,800,2.060157091,1,1,1,0,1,5.6199336,52.53125,31,0.167
14/11/2021,2021,4,700000,103,3,3,4,2,6796.116505,800,2.060157091,1,1,1,0,1,5.6199336,52.53125,31,0.167
21/11/2021,2021,4,700000,103,3,3,4,2,6796.116505,800,2.060157091,1,1,1,0,1,5.6199336,52.53125,31,0.167
29/11/2021,2021,4,700000,103,3,3,4,2,6796.116505,800,2.060157091,1,1,1,0,1,5.6199336,52.53125,31,0.167
13/12/2021,2021,4,700000,103,3,3,4,2,6796.116505,800,2.060157091,1,1,1,0,1,5.6199336,52.53125,31,0.167
20/12/2021,2021,4,700000,103,3,3,4,2,6796.116505,800,2.060157091,1,1,1,0,1,5.6199336,52.53125,31,0.167
27/12/2021,2021,4,700000,103,3,3,4,2,6796.116505,800,2.060157091,1,1,1,0,1,5.6199336,52.53125,31,0.167
23/02/2019,2019,1,930999,137,3,1,3,1,6795.613139,979,1.362475368,,,,,,6.0305303,64.21875,9,0.182
06/04/2018,2018,2,278600,41,1,0,1,1,6795.121951,770,2.059872099,,,,,,1.8608876,61.78125,15,0.427
31/01/2019,2019,1,530000,78,3,1,2,2,6794.871795,900,1.696098745,0,0,0,0,0,11.768144,48.84375,45,0.139
15/02/2019,2019,1,530000,78,3,1,2,2,6794.871795,900,1.696098745,0,0,0,0,0,11.768144,48.84375,45,0.139
18/08/2018,2018,3,462004,68,2,1,2,2,6794.176471,0,1.95464063,,,,,,6.4998131,57.46875,22,0.235
16/02/2018,2018,1,1155000,170,3,1,3,3,6794.117647,1610,0.863367051,,,,,,3.8254764,53.75,29,0.075
24/02/2018,2018,1,693000,102,3,1,2,1,6794.117647,905,0.638172275,,,,,,2.7920416,71.0625,4,0.087
14/06/2018,2018,2,693000,102,3,3,4,3,6794.117647,1050,1.722628083,,,,,,12.3981285,54.6875,26,0.243
29/09/2018,2018,3,1386000,204,3,3,4,3,6794.117647,1050,1.374897259,,,,,,13.8180739,49.78125,38,0.11
02/05/2019,2019,1,1386000,204,3,3,4,3,6794.117647,1050,1.374897259,,,,,,13.8180739,49.09375,43,0.104
23/05/2018,2018,2,1155000,170,3,1,3,2,6794.117647,0,0.696013422,,,,,,3.4989128,75.40625,2,0.266
21/06/2018,2018,2,461999,68,2,1,2,1,6794.102941,630,0.682406914,,,,,,1.8580108,71.0625,4,0.225
30/03/2018,2018,1,230999,34,1,0,1,1,6794.088235,453,0.76996993,,,,,,5.0751823,67.75,8,0.099
12/05/2018,2018,4,230999,34,1,0,1,1,6794.088235,210,1.73932893,,,,,,7.3102897,57.46875,22,0.184
01/09/2019,2019,1,230999,34,1,1,1,1,6794.088235,0,2.256333927,,,,,,1.8075482,62.5,11,0.303
17/02/2018,2018,1,2064999,304,4,1,3,3,6792.759868,0,0.209843906,,,,,,2.5644595,71.0625,4,0.087
11/09/2018,2018,4,2064999,304,4,1,3,3,6792.759868,2100,0.209843906,,,,,,2.5644595,71.0625,4,0.192
14/11/2018,2018,4,570500,84,2,0,2,1,6791.666667,635,0.793469073,,,,,,3.5218572,75.40625,2,0.173
05/08/2018,2018,2,455000,67,2,1,2,2,6791.044776,434,2.740414685,,,,,,6.4676146,27.5,95,0.145
26/10/2018,2018,4,910000,134,4,2,2,2,6791.044776,1014,0.426114037,,,,,,4.1941985,68.96875,7,0.34
13/11/2018,2018,4,910000,134,3,1,2,2,6791.044776,1124,0.324918592,,,,,,3.2577559,47.65625,47,0.154
20/11/2018,2018,4,455000,67,2,1,2,2,6791.044776,0,2.230708562,,,,,,11.774422,54.6875,26,0.172
01/09/2019,2019,1,455000,67,2,0,1,1,6791.044776,560,0.364698121,,,,,,2.3579651,71.21875,2,0.183
18/01/2019,2019,1,910000,134,2,2,2,2,6791.044776,273,0.573766518,,,,,,12.808754,55.96875,21,0.128
02/12/2019,2019,1,910000,134,3,3,4,3,6791.044776,840,0.586158622,,,,,,6.0624243,68.96875,3,0.143
25/02/2019,2019,1,455000,67,2,1,2,2,6791.044776,574,2.256276375,,,,,,7.2978934,65.28125,8,0.13
12/05/2018,2018,4,910000,134,3,1,1,2,6791.044776,1295,0.732834332,,,,,,3.5181836,75.40625,2,0.173
31/01/2019,2019,1,910000,134,3,1,3,2,6791.044776,1295,0.732834332,,,,,,3.5181836,65.76666667,6,0.201
28/04/2019,2019,2,550000,81,3,1,2,1,6790.123457,500,2.644226511,0,0,0,0,0,8.8953463,50.125,35,0.165
28/04/2019,2019,2,550000,81,3,1,2,1,6790.123457,500,2.644226511,0,0,0,0,0,8.8953463,50.125,35,0.165
26/05/2019,2019,2,550000,81,3,1,2,1,6790.123457,500,2.644226511,0,0,0,0,0,8.8953463,50.125,35,0.165
09/12/2018,2018,3,679000,100,2,1,3,1,6790,909,0.562372979,,,,,,4.0907455,71.21875,3,0.105
23/11/2018,2018,4,679000,100,3,1,3,2,6790,700,0.70357448,,,,,,4.3445082,68.96875,7,0.34
01/08/2019,2019,1,679000,100,3,1,3,2,6790,951,1.112135299,,,,,,6.2672544,64.21875,9,0.182
14/11/2018,2018,4,679000,100,2,0,2,1,6790,902,0.160685277,,,,,,3.4481972,75.40625,2,0.173
09/07/2018,2018,3,2077599,306,3,3,3,3,6789.539216,3500,0.959532929,,,,,,3.3215776,75.40625,2,0.112
20/11/2018,2018,4,903000,133,2,2,4,3,6789.473684,0,0.511326803,,,,,,3.7999107,61.78125,15,0.296
06/07/2018,2018,2,1167600,172,3,2,3,3,6788.372093,0,0.325995773,,,,,,3.2960449,61.78125,15,0.427
03/08/2018,2018,1,1120000,165,3,3,4,1,6787.878788,1631,2.98620032,,,,,,6.7182724,61,17,0.136
14/03/2018,2018,1,224000,33,1,1,1,1,6787.878788,22,0.193930229,,,,,,3.531418,63.9375,12,0.073
16/03/2018,2018,1,224000,33,1,1,1,1,6787.878788,0,0.193930229,,,,,,3.531418,63.9375,12,0.073
06/01/2018,2018,2,1120000,165,4,2,3,1,6787.878788,1007,0.780754523,,,,,,5.2618274,78.21875,1,0.203
21/08/2018,2018,3,1120000,165,3,1,1,2,6787.878788,1155,1.907565743,,,,,,1.3782947,61.78125,15,0.181
09/08/2018,2018,3,1120000,165,3,1,4,1,6787.878788,1750,2.98620032,,,,,,6.7182724,61,17,0.148
09/08/2018,2018,3,1120000,165,3,1,3,2,6787.878788,1190,1.553126475,,,,,,6.1101247,70.0625,6,0.175
13/10/2018,2018,4,1120000,165,3,1,4,1,6787.878788,1610,2.872283472,,,,,,6.6004879,61,17,0.249
30/11/2018,2018,4,448000,66,2,1,2,0,6787.878788,665,1.360265759,,,,,,5.8410047,70.0625,6,0.185
12/04/2018,2018,4,224000,33,1,0,1,1,6787.878788,374,0.418358811,,,,,,5.5626933,53.75,29,0.069
12/07/2018,2018,4,1120000,165,3,1,3,2,6787.878788,1190,1.553126475,,,,,,6.1101247,70.0625,6,0.185
21/12/2018,2018,4,224000,33,1,1,1,1,6787.878788,809,0.796439771,,,,,,1.660028,71.0625,4,0.192
22/12/2018,2018,4,1120000,165,3,3,4,1,6787.878788,1631,2.98620032,,,,,,6.7182724,61,17,0.249
28/01/2019,2019,1,224000,33,1,1,1,1,6787.878788,809,0.796439771,,,,,,1.660028,71.21875,2,0.183
31/01/2019,2019,1,1120000,165,2,1,4,2,6787.878788,944,0.589535894,,,,,,6.3222928,63.1875,10,0.202
02/05/2019,2019,1,1120000,165,3,3,4,4,6787.878788,840,2.085309962,,,,,,12.7276023,54.71875,23,0.17
22/02/2019,2019,1,1120000,165,3,3,4,2,6787.878788,1077,8.973894561,,,,,,30.251628,42.875,70,0.151
22/02/2019,2019,1,896000,132,3,1,4,3,6787.878788,577,0.16111513,,,,,,4.8292875,68.96875,3,0.143
19/04/2018,2018,2,556500,82,2,1,1,2,6786.585366,420,0.89093657,,,,,,6.4218117,46.84375,51,0.216
11/05/2018,2018,4,556500,82,3,1,2,2,6786.585366,385,0.89093657,,,,,,6.4218117,46.84375,51,0.217
25/01/2019,2019,1,556500,82,2,1,2,2,6786.585366,468,1.051914907,,,,,,6.2368435,55.1875,22,0.189
13/11/2018,2018,4,889000,131,3,1,1,2,6786.259542,979,8.223086662,,,,,,12.4943546,51.40625,34,0.302
28/11/2018,2018,4,889000,131,3,1,3,2,6786.259542,770,4.57987481,,,,,,9.0538003,47.3125,49,0.212
02/11/2019,2019,1,244299,36,1,0,1,0,6786.083333,,0.17296943,,,,,,6.3233481,56.84375,17,0.126
16/02/2019,2019,1,1153600,170,4,2,3,1,6785.882353,1120,0.442257224,,,,,,6.0706894,56.1,20,0.164
24/10/2018,2018,4,909300,134,3,1,3,2,6785.820896,1124,0.408110604,,,,,,3.1970285,47.65625,47,0.154
05/01/2018,2018,2,190000,28,1,0,1,0,6785.714286,335,0.537583487,0,0,1,0,0,7.2331503,59.59375,19,0.115
25/04/2018,2018,2,665000,98,3,1,3,2,6785.714286,548,0.745285299,,,,,,6.6217934,46.84375,51,0.216
02/02/2019,2019,1,665000,98,3,1,3,2,6785.714286,840,1.265608958,,,,,,1.3816309,62.5,11,0.303
02/08/2019,2019,1,665000,98,2,1,2,2,6785.714286,1097,0.706902177,,,,,,6.2988807,63.1875,10,0.202
02/08/2019,2019,1,665000,98,3,1,2,2,6785.714286,78,0.355944831,,,,,,5.5417633,68.96875,3,0.143
19/02/2019,2019,1,665000,98,2,1,2,1,6785.714286,700,2.206004059,,,,,,0.5756704,62.5,11,0.303
23/02/2019,2019,1,665000,98,3,1,4,1,6785.714286,805,0.602685387,,,,,,3.0595471,71.21875,2,0.183
25/02/2019,2019,1,1330000,196,2,2,1,3,6785.714286,2297,0.872583501,,,,,,6.0410376,65.625,7,0.105
11/01/2019,2019,4,570000,84,3,2,3,2,6785.714286,,1.278335625,0,0,0,0,0,7.3530773,35.21875,90,0.21
12/11/2019,2019,4,475000,70,3,1,2,1,6785.714286,586,1.262397492,0,0,0,0,0,8.6472615,54.5,24,0.134
12/11/2019,2019,4,475000,70,3,1,2,1,6785.714286,586,1.262397492,0,0,0,0,0,8.6472615,54.5,24,0.134
18/12/2019,2019,4,475000,70,3,1,2,1,6785.714286,586,1.262397492,0,0,0,0,0,8.6472615,54.5,24,0.134
18/12/2019,2019,4,475000,70,3,1,2,1,6785.714286,586,1.262397492,0,0,0,0,0,8.6472615,54.5,24,0.134
25/12/2019,2019,4,570000,84,3,2,3,2,6785.714286,,1.278335625,0,0,0,0,0,7.3530773,35.21875,90,0.21
01/08/2020,2020,1,570000,84,3,2,2,3,6785.714286,,1.278335625,1,1,1,1,1,7.3530773,46.5625,50,0.202
03/07/2018,2018,1,1547000,228,4,2,3,3,6785.087719,1190,0.695285778,,,,,,4.3604435,68.96875,7,0.135
26/07/2018,2018,3,441000,65,2,0,1,1,6784.615385,489,0.586158169,,,,,,2.5279712,61.78125,15,0.181
09/06/2018,2018,3,441000,65,2,0,2,1,6784.615385,525,0.303865645,,,,,,2.9199006,47.65625,47,0.133
09/12/2018,2018,3,441000,65,2,0,1,1,6784.615385,581,0.431714758,,,,,,5.0268174,61,17,0.148
12/05/2018,2018,4,441000,65,2,1,1,2,6784.615385,70,1.855912478,,,,,,3.7981412,49.65625,41,0.121
15/12/2018,2018,4,441000,65,2,1,3,1,6784.615385,385,0.895471471,,,,,,7.2045365,46.84375,51,0.217
12/03/2018,2018,4,407050,60,2,1,2,2,6784.166667,0,0.701718242,,,,,,6.2929568,53.75,29,0.069
11/01/2018,2018,4,1540000,227,4,0,2,1,6784.140969,2170,0.346348637,,,,,,3.8199491,75.40625,2,0.173
27/09/2018,2018,3,237439,35,1,0,1,1,6783.971429,0,0.339854842,,,,,,3.400612,71.21875,3,0.105
19/01/2019,2019,1,549500,81,2,0,1,1,6783.950617,385,1.425947143,,,,,,5.8544677,64.21875,9,0.182
13/01/2018,2018,1,875000,129,3,0,2,1,6782.945736,681,0.8652842,,,,,,6.0415399,64.3125,11,0.087
21/08/2018,2018,3,875000,129,3,1,3,2,6782.945736,840,1.76036415,,,,,,6.449352,71.21875,3,0.105
25/02/2019,2019,1,875000,129,3,3,4,3,6782.945736,0,2.668010495,,,,,,2.8411028,49.40625,41,0.12
14/06/2018,2018,2,875000,129,3,1,3,2,6782.945736,693,0.505714442,,,,,,3.9890439,75.40625,2,0.266
16/02/2018,2018,1,759500,112,3,1,4,2,6781.25,700,0.635186021,,,,,,4.4158841,68.96875,7,0.135
16/07/2018,2018,3,651000,96,3,1,2,2,6781.25,489,0.783462864,,,,,,8.1612198,66.96875,9,0.124
25/07/2018,2018,3,542500,80,2,1,3,2,6781.25,630,1.6114922,,,,,,6.1563969,60.875,18,0.117
14/09/2018,2018,3,217000,32,1,0,1,1,6781.25,1260,0.435838844,,,,,,5.7200802,78.21875,1,0.096
30/10/2018,2018,4,217000,32,1,1,1,1,6781.25,1260,0.580832417,,,,,,5.6488998,78.21875,1,0.107
31/10/2018,2018,4,217000,32,1,1,1,1,6781.25,1260,0.580832417,,,,,,5.6488998,78.21875,1,0.107
11/01/2018,2018,4,1085000,160,3,1,3,3,6781.25,840,1.056805505,,,,,,5.7502801,53.75,29,0.069
30/11/2018,2018,4,217000,32,1,1,1,1,6781.25,1168,0.580832417,,,,,,5.6488998,78.21875,1,0.107
17/01/2019,2019,1,217000,32,1,1,1,1,6781.25,1260,0.580832417,,,,,,5.6488998,65.625,7,0.105
24/01/2019,2019,1,542500,80,3,1,2,2,6781.25,401,1.508291636,,,,,,5.9999723,57.8,15,0.369
25/02/2019,2019,1,651000,96,3,1,3,1,6781.25,0,0.28129521,,,,,,4.9261608,65.8125,5,0.327
19/02/2019,2019,1,305130,45,1,1,1,1,6780.666667,280,0.2862451,,,,,,6.8620244,56.1,20,0.164
17/12/2018,2018,4,454300,67,3,0,2,2,6780.597015,588,2.277373117,,,,,,7.3172952,70.46875,5,0.145
31/08/2018,2018,3,1254400,185,3,2,3,1,6780.540541,0,0.609682954,,,,,,5.8071516,78.21875,1,0.096
31/08/2018,2018,3,1254400,185,3,2,3,1,6780.540541,0,0.631562584,,,,,,5.8218124,78.21875,1,0.096
03/04/2020,2020,1,339000,50,2,1,1,2,6780,,3.67060174,1,1,1,0,1,9.1183034,71.125,2,0.123
07/09/2019,2019,3,739000,109,3,1,4,1,6779.816514,1150,0.572891498,0,0,0,0,0,3.8924696,53.21875,27,0.104
16/07/2019,2019,3,739000,109,3,1,4,1,6779.816514,1150,0.572891498,0,0,0,0,0,3.8924696,53.21875,27,0.104
02/08/2019,2019,1,969499,143,3,3,3,2,6779.713287,1050,0.554669405,,,,,,5.6040491,68.96875,3,0.143
02/10/2019,2019,1,969499,143,3,3,3,2,6779.713287,1050,0.554669405,,,,,,5.6040491,68.96875,3,0.143
15/02/2019,2019,1,969499,143,3,3,3,2,6779.713287,1050,0.554669405,,,,,,5.6040491,68.96875,3,0.143
15/02/2019,2019,1,535500,79,3,1,2,2,6778.481013,655,0.408750196,,,,,,5.4068676,53.21875,27,0.063
26/01/2018,2018,1,427000,63,3,0,2,2,6777.777778,665,0.704280348,,,,,,4.5404926,53.75,29,0.075
02/01/2018,2018,1,427000,63,3,1,2,1,6777.777778,374,2.132519062,,,,,,12.4295835,61.25,16,0.161
20/08/2018,2018,3,1172500,173,4,2,4,3,6777.456647,2450,0.29324341,,,,,,2.6062725,71.0625,4,0.179
30/06/2018,2018,2,1491000,220,3,3,4,3,6777.272727,1078,2.314365191,,,,,,10.1485655,54.6875,26,0.144
16/11/2018,2018,4,745500,110,3,1,3,2,6777.272727,909,0.286333295,,,,,,2.8459748,61.78125,15,0.296
05/07/2018,2018,2,637000,94,3,1,3,2,6776.595745,525,2.012584567,,,,,,9.8447347,63.03125,13,0.154
06/12/2018,2018,2,637000,94,2,2,2,2,6776.595745,916,0.658577241,,,,,,3.4271085,68.96875,7,0.437
12/04/2018,2018,4,637000,94,3,1,3,2,6776.595745,735,0.246757294,,,,,,4.9138726,71.21875,3,0.191
22/01/2020,2020,1,386200,57,2,1,1,2,6775.438596,,2.397650821,1,1,1,0,1,8.7990294,52.1875,28,0.158
14/09/2018,2018,3,1260000,186,4,3,1,4,6774.193548,1260,3.551340573,,,,,,6.9535904,51.5,33,0.126
11/05/2018,2018,4,1260000,186,3,3,4,3,6774.193548,1610,0.452616197,,,,,,5.7242626,78.21875,1,0.107
22/11/2018,2018,4,420000,62,2,1,2,2,6774.193548,546,1.090151924,,,,,,6.0629708,53.75,29,0.069
23/11/2018,2018,4,1260000,186,3,3,4,3,6774.193548,1610,0.452616197,,,,,,5.7242626,78.21875,1,0.107
15/12/2018,2018,4,420000,62,2,1,2,1,6774.193548,280,0.951830261,,,,,,6.1679313,46.84375,51,0.217
15/12/2018,2018,4,1260000,186,4,2,4,3,6774.193548,840,0.784419955,,,,,,3.794491,71.21875,3,0.191
01/05/2019,2019,1,1050000,155,3,0,2,1,6774.193548,1610,0.46235498,,,,,,5.659566,65.625,7,0.105
01/08/2019,2019,1,630000,93,3,1,3,3,6774.193548,629,0.949406276,,,,,,15.398857,52.40625,30,0.183
13/02/2019,2019,1,840000,124,3,3,4,4,6774.193548,840,0.743076419,,,,,,6.6827353,55.1875,22,0.189
25/02/2019,2019,1,420000,62,2,1,2,2,6774.193548,0,2.615214434,,,,,,6.6655522,35.21875,90,0.213
27/09/2018,2018,3,210000,31,1,1,1,1,6774.193548,770,0.387684665,,,,,,3.9559743,75.40625,2,0.112
22/11/2018,2018,4,210000,31,1,1,1,1,6774.193548,770,0.387684665,,,,,,3.9559743,75.40625,2,0.173
14/02/2019,2019,1,210000,31,1,1,1,1,6774.193548,770,0.387684665,,,,,,3.9559743,65.76666667,6,0.201
20/02/2019,2019,1,210000,31,1,1,1,1,6774.193548,1014,0.387684665,,,,,,3.9559743,65.76666667,6,0.201
07/03/2018,2018,3,440300,65,2,1,2,1,6773.846154,420,0.313082248,,,,,,6.1364492,71.21875,3,0.105
11/07/2018,2018,4,440300,65,2,1,2,1,6773.846154,420,0.313082248,,,,,,6.1364492,71.21875,3,0.191
13/12/2018,2018,4,460599,68,2,0,2,1,6773.514706,560,0.659735373,,,,,,3.1347329,71.0625,4,0.192
17/09/2018,2018,3,1253000,185,3,1,3,1,6772.972973,1299,0.592008168,,,,,,5.8127351,78.21875,1,0.096
25/09/2018,2018,3,1253000,185,3,2,4,1,6772.972973,1514,0.587262372,,,,,,5.7921886,78.21875,1,0.096
25/09/2018,2018,3,1253000,185,3,2,4,1,6772.972973,1514,0.589144366,,,,,,5.79196,78.21875,1,0.096
13/10/2018,2018,4,1253000,185,3,1,3,1,6772.972973,1299,0.617702212,,,,,,5.8285823,78.21875,1,0.107
12/08/2018,2018,4,169320,25,1,1,1,0,6772.8,230,0.484500626,,,,,,5.9015821,59.59375,19,0.224
24/02/2019,2019,1,521499,77,3,1,2,2,6772.714286,503,1.652792471,,,,,,6.4130299,64.21875,9,0.182
03/02/2021,2021,1,535000,79,3,1,2,1,6772.151899,820,1.19994158,0,1,1,0,1,12.7342953,47.90625,44,0.136
09/12/2018,2018,3,1218700,180,4,3,4,4,6770.555556,0,1.316510793,,,,,,5.5737217,61,17,0.148
25/10/2018,2018,4,826000,122,3,1,3,2,6770.491803,510,0.981608515,,,,,,12.4656781,62.71875,14,0.174
23/11/2018,2018,4,555100,82,2,1,1,2,6769.512195,385,0.781269197,,,,,,5.0928903,64.65625,10,0.331
26/10/2018,2018,4,297850,44,1,0,1,1,6769.318182,392,0.493835827,,,,,,4.0938018,53.75,29,0.069
21/02/2019,2019,1,717500,106,3,0,2,2,6768.867925,413,0.284806448,,,,,,5.2588833,53.21875,27,0.063
20/11/2018,2018,4,412811,61,2,1,1,1,6767.393443,0,1.569241686,,,,,,6.9752854,46.84375,51,0.217
12/01/2018,2018,4,304500,45,1,0,1,0,6766.666667,235,0.606393916,,,,,,5.2871108,67.75,8,0.099
22/01/2018,2018,1,263900,39,1,0,1,1,6766.666667,237,0.590620407,,,,,,5.8921744,59.59375,19,0.115
02/07/2018,2018,1,406000,60,1,1,2,1,6766.666667,686,0.866868627,,,,,,1.5823316,71.0625,4,0.087
03/06/2018,2018,1,406000,60,2,0,1,4,6766.666667,0,4.970397568,,,,,,11.9206163,51.3125,35,0.07
25/04/2018,2018,2,406000,60,3,1,2,1,6766.666667,329,1.141417125,,,,,,10.5318995,42.25,66,0.123
25/04/2018,2018,2,812000,120,3,2,3,2,6766.666667,,0.266179733,,,,,,3.2522563,47.65625,47,0.254
05/03/2018,2018,2,304500,45,1,1,1,1,6766.666667,877,0.787795898,,,,,,1.6622661,71.0625,4,0.225
17/06/2018,2018,2,2436000,360,3,1,3,4,6766.666667,,2.74229777,,,,,,1.8370742,49.65625,41,0.142
23/11/2018,2018,4,203000,30,1,0,1,1,6766.666667,437,0.366403579,,,,,,6.2812963,59.59375,19,0.224
12/03/2018,2018,4,365400,54,2,1,2,2,6766.666667,315,0.871529764,,,,,,12.6946468,62.71875,14,0.174
15/12/2018,2018,4,446600,66,2,1,2,2,6766.666667,609,1.400193571,,,,,,6.189647,46.84375,51,0.217
01/03/2019,2019,1,406000,60,1,0,1,0,6766.666667,595,0.71829401,,,,,,4.8737077,66.15625,4,0.213
01/03/2019,2019,1,203000,30,1,1,1,1,6766.666667,944,2.52778606,,,,,,0.8296108,62.5,11,0.303
23/02/2019,2019,1,609000,90,3,1,2,2,6766.666667,560,0.964129548,,,,,,12.3708967,55.96875,21,0.128
21/03/2018,2018,1,203000,30,1,1,1,1,6766.666667,0,0.543120758,,,,,,3.9565031,75.40625,2,0.093
14/04/2018,2018,2,203000,30,1,1,1,1,6766.666667,0,0.543120758,,,,,,3.9565031,75.40625,2,0.266
08/09/2018,2018,3,1116500,165,3,2,4,1,6766.666667,1205,0.858034688,,,,,,3.4418142,75.40625,2,0.112
30/11/2018,2018,4,2029999,300,4,1,3,3,6766.663333,2660,0.766219115,,,,,,5.7860509,78.21875,1,0.107
