date,year,quarter,price_real_month,area_m2,bedrooms,suite,bathrooms,garage,price_m2,condo_real,metro_dist_km,gym,field_quadra,elevator,furnished,swimming_pool,delta_cbd_farialima,inequality_meter,inequality_rank,teleworkable
16/07/2020,2020,3,499000,55,2,1,1,2,9072.727273,1150,0.435632771,1,0,1,0,1,4.929472,72.40625,1,0.207
20/07/2020,2020,3,499000,55,2,1,1,2,9072.727273,1150,0.435632771,1,0,1,0,1,4.929472,72.40625,1,0.207
23/07/2020,2020,3,499000,55,2,1,1,2,9072.727273,1150,0.435632771,1,0,1,0,1,4.929472,72.40625,1,0.207
30/07/2020,2020,3,499000,55,2,1,1,2,9072.727273,1150,0.435632771,1,0,1,0,1,4.929472,72.40625,1,0.207
06/08/2020,2020,3,499000,55,2,1,1,2,9072.727273,1150,0.435632771,1,0,1,0,1,4.929472,72.40625,1,0.207
13/08/2020,2020,3,499000,55,2,1,1,2,9072.727273,1150,0.435632771,1,0,1,0,1,4.929472,72.40625,1,0.207
20/08/2020,2020,3,499000,55,2,1,1,2,9072.727273,1150,0.435632771,1,0,1,0,1,4.929472,72.40625,1,0.207
27/08/2020,2020,3,499000,55,2,1,1,2,9072.727273,1150,0.435632771,1,0,1,0,1,4.929472,72.40625,1,0.207
10/09/2020,2020,3,499000,55,2,1,1,2,9072.727273,1150,0.435632771,1,0,1,0,1,4.929472,72.40625,1,0.207
17/09/2020,2020,3,499000,55,2,1,1,2,9072.727273,1150,0.435632771,1,0,1,0,1,4.929472,72.40625,1,0.207
24/09/2020,2020,3,499000,55,2,1,1,2,9072.727273,1150,0.435632771,1,0,1,0,1,4.929472,72.40625,1,0.207
01/10/2020,2020,4,499000,55,2,1,1,2,9072.727273,1150,0.435632771,1,0,1,0,1,4.929472,72.40625,1,0.244
08/10/2020,2020,4,499000,55,2,1,1,2,9072.727273,1150,0.435632771,1,0,1,0,1,4.929472,72.40625,1,0.244
15/10/2020,2020,4,499000,55,2,1,1,2,9072.727273,1150,0.435632771,1,0,1,0,1,4.929472,72.40625,1,0.244
22/10/2020,2020,4,499000,55,2,1,1,2,9072.727273,1150,0.435632771,1,0,1,0,1,4.929472,72.40625,1,0.244
29/10/2020,2020,4,499000,55,2,1,1,2,9072.727273,1150,0.435632771,1,0,1,0,1,4.929472,72.40625,1,0.244
05/11/2020,2020,4,499000,55,2,1,1,2,9072.727273,1150,0.435632771,1,0,1,0,1,4.929472,72.40625,1,0.244
12/11/2020,2020,4,499000,55,2,1,1,2,9072.727273,1150,0.435632771,1,0,1,0,1,4.929472,72.40625,1,0.244
19/11/2020,2020,4,499000,55,2,1,1,2,9072.727273,1150,0.435632771,1,0,1,0,1,4.929472,72.40625,1,0.244
26/11/2020,2020,4,499000,55,2,1,1,2,9072.727273,1150,0.435632771,1,0,1,0,1,4.929472,72.40625,1,0.244
03/12/2020,2020,4,499000,55,2,1,1,2,9072.727273,1150,0.435632771,1,0,1,0,1,4.929472,72.40625,1,0.244
10/12/2020,2020,4,499000,55,2,1,1,2,9072.727273,1150,0.435632771,1,0,1,0,1,4.929472,72.40625,1,0.244
17/12/2020,2020,4,499000,55,2,1,1,2,9072.727273,1150,0.435632771,1,0,1,0,1,4.929472,72.40625,1,0.244
24/12/2020,2020,4,499000,55,2,1,1,2,9072.727273,1150,0.435632771,1,0,1,0,1,4.929472,72.40625,1,0.244
31/12/2020,2020,4,499000,55,2,1,1,2,9072.727273,1150,0.435632771,1,0,1,0,1,4.929472,72.40625,1,0.244
25/03/2020,2020,1,680000,75,3,1,1,3,9066.666667,750,0.88773549,0,0,1,0,1,5.42513,61.40625,11,0.066
16/07/2019,2019,3,490000,57,2,1,2,1,8596.491228,360,0.852646754,0,0,0,0,0,7.7209383,63.1875,10,0.256
16/07/2019,2019,3,490000,57,2,1,2,1,8596.491228,360,0.852646754,0,0,0,0,0,7.7209383,63.1875,10,0.256
23/07/2019,2019,3,490000,57,2,1,2,1,8596.491228,360,0.852646754,0,0,0,0,0,7.7209383,63.1875,10,0.256
23/07/2019,2019,3,490000,57,2,1,2,1,8596.491228,360,0.852646754,0,0,0,0,0,7.7209383,63.1875,10,0.256
30/07/2019,2019,3,490000,57,2,1,2,1,8596.491228,360,0.852646754,0,0,0,0,0,7.7209383,63.1875,10,0.256
30/07/2019,2019,3,490000,57,2,1,2,1,8596.491228,360,0.852646754,0,0,0,0,0,7.7209383,63.1875,10,0.256
07/08/2019,2019,3,490000,57,2,1,2,1,8596.491228,360,0.852646754,0,0,0,0,0,7.7209383,63.1875,10,0.256
07/08/2019,2019,3,490000,57,2,1,2,1,8596.491228,360,0.852646754,0,0,0,0,0,7.7209383,63.1875,10,0.256
14/08/2019,2019,3,490000,57,2,1,2,1,8596.491228,360,0.852646754,0,0,0,0,0,7.7209383,63.1875,10,0.256
15/07/2021,2021,3,850000,94,3,1,3,1,9042.553191,1300,1.788611354,0,0,0,0,0,0.6818649,67.9375,1,0.426
16/07/2021,2021,3,850000,94,3,1,3,1,9042.553191,1300,1.788611354,0,0,0,0,0,0.6818649,67.9375,1,0.426
20/07/2020,2020,3,470000,52,2,1,1,2,9038.461538,900,0.54770692,1,0,1,0,1,5.4461281,61.40625,11,0.11
23/07/2020,2020,3,470000,52,2,1,1,2,9038.461538,900,0.54770692,1,0,1,0,1,5.4461281,61.40625,11,0.11
01/05/2018,2018,2,750000,83,3,1,2,2,9036.144578,850,2.574497217,1,1,1,0,1,5.6329578,47.65625,47,0.092
14/08/2019,2019,3,490000,57,2,1,2,1,8596.491228,360,0.852646754,0,0,0,0,0,7.7209383,63.1875,10,0.256
21/08/2019,2019,3,490000,57,2,1,2,1,8596.491228,360,0.852646754,0,0,0,0,0,7.7209383,63.1875,10,0.256
21/08/2019,2019,3,490000,57,2,1,2,1,8596.491228,360,0.852646754,0,0,0,0,0,7.7209383,63.1875,10,0.256
28/08/2019,2019,3,490000,57,2,1,2,1,8596.491228,360,0.852646754,0,0,0,0,0,7.7209383,63.1875,10,0.256
30/07/2021,2021,3,885000,98,3,2,3,3,9030.612245,920,2.233622526,0,0,1,0,0,7.1728421,57.26666667,20,0.277
28/08/2019,2019,3,490000,57,2,1,2,1,8596.491228,360,0.852646754,0,0,0,0,0,7.7209383,63.1875,10,0.256
23/07/2021,2021,3,730000,81,3,1,3,2,9012.345679,780,1.109010365,0,1,1,0,1,6.1042356,54.75,27,0.242
31/07/2021,2021,3,730000,81,3,1,3,2,9012.345679,780,1.109010365,0,0,1,1,1,6.1042356,54.75,27,0.242
07/08/2021,2021,3,730000,81,3,1,3,2,9012.345679,780,1.109010365,0,0,1,1,1,6.1042356,54.75,27,0.242
04/09/2019,2019,3,490000,57,2,1,2,1,8596.491228,360,0.852646754,0,0,0,0,0,7.7209383,63.1875,10,0.256
16/06/2021,2021,2,775000,86,2,1,1,1,9011.627907,650,1.215097823,1,0,1,1,1,8.6928904,51.1875,37,0.111
04/09/2019,2019,3,490000,57,2,1,2,1,8596.491228,360,0.852646754,0,0,0,0,0,7.7209383,63.1875,10,0.256
11/09/2019,2019,3,490000,57,2,1,2,1,8596.491228,360,0.852646754,0,0,0,0,0,7.7209383,63.1875,10,0.256
11/09/2019,2019,3,490000,57,2,1,2,1,8596.491228,360,0.852646754,0,0,0,0,0,7.7209383,63.1875,10,0.256
18/09/2019,2019,3,490000,57,2,1,2,1,8596.491228,360,0.852646754,0,0,0,0,0,7.7209383,63.1875,10,0.256
18/09/2019,2019,3,490000,57,2,1,2,1,8596.491228,360,0.852646754,0,0,0,0,0,7.7209383,63.1875,10,0.256
25/09/2019,2019,3,490000,57,2,1,2,1,8596.491228,360,0.852646754,0,0,0,0,0,7.7209383,63.1875,10,0.256
25/09/2019,2019,3,490000,57,2,1,2,1,8596.491228,360,0.852646754,0,0,0,0,0,7.7209383,63.1875,10,0.256
11/10/2019,2019,4,490000,57,2,1,2,1,8596.491228,360,0.852646754,0,0,0,0,0,7.7209383,63.1875,10,0.28
19/01/2021,2021,1,450000,50,1,1,1,1,9000,670,0.550185273,1,0,1,1,0,6.0779023,57.86666667,19,0.154
17/05/2021,2021,2,720000,80,3,1,2,1,9000,640,2.325577499,0,0,1,1,1,6.6642902,52.65625,30,0.256
30/07/2021,2021,3,720000,80,3,1,2,1,9000,640,2.325577499,0,0,1,1,1,6.6642902,52.65625,30,0.337
20/12/2021,2021,4,800000,89,2,1,2,2,8988.764045,482,0.103367713,1,1,1,1,1,9.9948443,48.9375,42,0.167
31/07/2021,2021,3,1150000,128,3,1,3,3,8984.375,1080,0.974660542,1,0,1,0,1,7.6183997,45.78125,56,0.283
14/08/2021,2021,3,1150000,128,3,1,3,3,8984.375,1080,0.974660542,1,0,1,0,1,7.6183997,45.78125,56,0.283
11/10/2019,2019,4,490000,57,2,1,2,1,8596.491228,360,0.852646754,0,0,0,0,0,7.7209383,63.1875,10,0.28
18/10/2019,2019,4,490000,57,2,1,2,1,8596.491228,360,0.852646754,0,0,0,0,0,7.7209383,63.1875,10,0.28
18/10/2019,2019,4,490000,57,2,1,2,1,8596.491228,360,0.852646754,0,0,0,0,0,7.7209383,63.1875,10,0.28
05/09/2021,2021,3,530000,59,2,1,2,2,8983.050847,722,0.994468418,0,0,1,1,1,9.8283505,51.1875,37,0.193
19/09/2021,2021,3,530000,59,2,1,2,2,8983.050847,722,0.994468418,0,0,1,1,1,9.8283505,51.1875,37,0.193
25/10/2019,2019,4,490000,57,2,1,2,1,8596.491228,360,0.852646754,0,0,0,0,0,7.7209383,63.1875,10,0.28
25/10/2019,2019,4,490000,57,2,1,2,1,8596.491228,360,0.852646754,0,0,0,0,0,7.7209383,63.1875,10,0.28
01/11/2019,2019,4,490000,57,2,1,2,1,8596.491228,360,0.852646754,0,0,0,0,0,7.7209383,63.1875,10,0.28
01/11/2019,2019,4,490000,57,2,1,2,1,8596.491228,360,0.852646754,0,0,0,0,0,7.7209383,63.1875,10,0.28
14/11/2019,2019,4,490000,57,2,1,2,1,8596.491228,360,0.852646754,0,0,0,0,0,7.7209383,63.1875,10,0.28
14/11/2019,2019,4,490000,57,2,1,2,1,8596.491228,360,0.852646754,0,0,0,0,0,7.7209383,63.1875,10,0.28
21/11/2019,2019,4,490000,57,2,1,2,1,8596.491228,360,0.852646754,0,0,0,0,0,7.7209383,63.1875,10,0.28
21/11/2019,2019,4,490000,57,2,1,2,1,8596.491228,360,0.852646754,0,0,0,0,0,7.7209383,63.1875,10,0.28
02/12/2019,2019,4,490000,57,2,1,2,1,8596.491228,360,0.852646754,0,0,0,0,0,7.7209383,63.1875,10,0.28
02/12/2019,2019,4,490000,57,2,1,2,1,8596.491228,360,0.852646754,0,0,0,0,0,7.7209383,63.1875,10,0.28
11/12/2019,2019,4,490000,57,2,1,2,1,8596.491228,360,0.852646754,0,0,0,0,0,7.7209383,63.1875,10,0.28
11/12/2019,2019,4,490000,57,2,1,2,1,8596.491228,360,0.852646754,0,0,0,0,0,7.7209383,63.1875,10,0.28
18/12/2019,2019,4,490000,57,2,1,2,1,8596.491228,360,0.852646754,0,0,0,0,0,7.7209383,63.1875,10,0.28
18/12/2019,2019,4,490000,57,2,1,2,1,8596.491228,360,0.852646754,0,0,0,0,0,7.7209383,63.1875,10,0.28
25/12/2019,2019,4,490000,57,2,1,2,1,8596.491228,360,0.852646754,0,0,0,0,0,7.7209383,63.1875,10,0.28
25/12/2019,2019,4,490000,57,2,1,2,1,8596.491228,360,0.852646754,0,0,0,0,0,7.7209383,63.1875,10,0.28
02/06/2019,2019,2,520000,57,2,1,2,2,9122.807018,550,3.061379977,0,0,0,0,0,6.9351937,32.4375,94,0.275
24/01/2019,2019,1,668000,57,2,1,2,1,11719.29825,,0.293445021,0,0,0,0,0,4.8128172,68.96875,3,0.143
29/03/2019,2019,1,415000,58,2,1,2,1,7155.172414,451,0.5891923,0,0,0,0,0,13.8222225,52.40625,30,0.183
21/08/2019,2019,3,420000,58,2,1,2,1,7241.37931,,2.324375147,0,0,0,0,0,8.353884,71.40625,1,0.259
01/04/2020,2020,2,3747000,419,4,2,2,4,8942.720764,2000,0.354632226,1,1,1,0,1,5.2023137,72.40625,1,0.139
08/04/2020,2020,2,3747000,419,4,2,2,4,8942.720764,2000,0.354632226,1,1,1,0,1,5.2023137,72.40625,1,0.139
18/12/2019,2019,4,388000,58,2,1,2,1,6689.655172,398,2.324375147,0,0,0,0,0,8.353884,71.40625,1,0.259
01/03/2019,2019,1,479000,58,2,1,2,1,8258.62069,570,1.502848122,0,0,0,0,0,8.3174573,46.1,57,0.152
24/01/2019,2019,1,410000,58,2,1,2,1,7068.965517,450,2.341058302,0,0,0,0,0,7.8105963,55.1875,22,0.189
15/03/2019,2019,1,410000,58,2,1,2,1,7068.965517,450,2.341058302,0,0,0,0,0,7.8105963,55.1875,22,0.189
28/08/2019,2019,3,403000,58,2,1,2,1,6948.275862,,3.091662441,0,0,0,0,0,7.4518966,32.4375,94,0.274
22/03/2019,2019,1,399000,58,2,1,2,1,6879.310345,,3.091662441,0,0,0,0,0,7.4518966,32.4375,94,0.242
14/08/2019,2019,3,435000,58,2,1,2,1,7500,,0.429722914,0,0,0,0,0,6.8270442,49.46875,40,0.294
21/08/2019,2019,3,435000,58,2,1,2,1,7500,,0.429722914,0,0,0,0,0,6.8270442,49.46875,40,0.294
04/09/2019,2019,3,569000,58,2,1,2,1,9810.344828,590,0.169275227,0,0,0,0,0,5.1554406,53.21875,27,0.104
04/09/2019,2019,3,569000,58,2,1,2,1,9810.344828,590,0.169275227,0,0,0,0,0,5.1554406,53.21875,27,0.104
11/09/2019,2019,3,569000,58,2,1,2,1,9810.344828,590,0.169275227,0,0,0,0,0,5.1554406,53.21875,27,0.104
11/09/2019,2019,3,569000,58,2,1,2,1,9810.344828,590,0.169275227,0,0,0,0,0,5.1554406,53.21875,27,0.104
25/12/2019,2019,4,500000,58,2,1,2,1,8620.689655,1200,0.38391696,0,0,0,0,0,4.8888964,68.96875,3,0.229
18/09/2019,2019,3,697000,58,2,1,2,1,12017.24138,522,0.293445021,0,0,0,0,0,4.8128172,68.96875,3,0.193
25/09/2019,2019,3,697000,58,2,1,2,1,12017.24138,522,0.293445021,0,0,0,0,0,4.8128172,68.96875,3,0.193
18/10/2019,2019,4,697000,58,2,1,2,1,12017.24138,522,0.293445021,0,0,0,0,0,4.8128172,68.96875,3,0.229
04/09/2019,2019,3,634990,58,2,1,2,1,10948.10345,522,0.293445021,0,0,0,0,0,4.8128172,68.96875,3,0.193
07/01/2019,2019,1,1000000,58,2,1,2,1,17241.37931,750,0.833809897,0,0,0,0,0,2.4445708,39.46875,79,0.155
10/01/2019,2019,1,1000000,58,2,1,2,1,17241.37931,750,0.833809897,0,0,0,0,0,2.4445708,39.46875,79,0.155
07/02/2019,2019,1,460000,59,2,1,2,1,7796.610169,500,0.851075266,0,0,0,0,0,12.2076791,55.96875,21,0.128
16/07/2019,2019,3,327000,59,2,1,2,1,5542.372881,400000,1.87001784,0,0,0,0,0,9.9200474,50.09375,36,0.14
23/07/2019,2019,3,327000,59,2,1,2,1,5542.372881,400000,1.87001784,0,0,0,0,0,9.9200474,50.09375,36,0.14
30/07/2019,2019,3,327000,59,2,1,2,1,5542.372881,400000,1.87001784,0,0,0,0,0,9.9200474,50.09375,36,0.14
07/08/2019,2019,3,327000,59,2,1,2,1,5542.372881,,1.87001784,0,0,0,0,0,9.9200474,50.09375,36,0.14
14/08/2019,2019,3,327000,59,2,1,2,1,5542.372881,400000,1.87001784,0,0,0,0,0,9.9200474,50.09375,36,0.14
01/11/2019,2019,4,326000,59,2,1,2,1,5525.423729,,1.87001784,0,0,0,0,0,9.9200474,50.09375,36,0.092
01/11/2019,2019,4,326000,59,2,1,2,1,5525.423729,,1.87001784,0,0,0,0,0,9.9200474,50.09375,36,0.092
25/10/2019,2019,4,368000,59,2,1,2,1,6237.288136,460,1.733611194,0,0,0,0,0,9.7309925,50.09375,36,0.092
25/10/2019,2019,4,368000,59,2,1,2,1,6237.288136,460,1.733611194,0,0,0,0,0,9.7309925,50.09375,36,0.092
09/06/2019,2019,2,306000,59,2,1,2,1,5186.440678,,1.733611194,0,0,0,0,0,9.7309925,50.09375,36,0.196
16/06/2019,2019,2,306000,59,2,1,2,1,5186.440678,,1.733611194,0,0,0,0,0,9.7309925,50.09375,36,0.196
25/12/2019,2019,4,339000,59,2,1,2,1,5745.762712,680,0.953253804,0,0,0,0,0,7.6230924,49.46875,40,0.238
19/05/2019,2019,2,355200,59,2,1,2,2,6020.338983,,1.011115139,0,0,0,0,0,7.5549648,35.21875,90,0.235
28/04/2019,2019,2,352000,59,2,1,2,1,5966.101695,,1.011115139,0,0,0,0,0,7.5549648,35.21875,90,0.235
26/05/2019,2019,2,347400,59,2,1,2,1,5888.135593,442,1.011115139,0,0,0,0,0,7.5549648,35.21875,90,0.235
11/12/2019,2019,4,349010,59,2,1,2,1,5915.423729,680,0.984535643,0,0,0,0,0,7.5542027,49.46875,40,0.238
11/12/2019,2019,4,349010,59,2,1,2,1,5915.423729,680,0.984535643,0,0,0,0,0,7.5542027,49.46875,40,0.238
25/10/2019,2019,4,335000,59,3,1,2,1,5677.966102,,0.538278652,0,0,0,0,0,6.8144992,56.84375,17,0.198
25/10/2019,2019,4,335000,59,3,1,2,1,5677.966102,,0.538278652,0,0,0,0,0,6.8144992,56.84375,17,0.198
18/12/2019,2019,4,520000,59,2,1,2,1,8813.559322,580,0.463772622,0,0,0,0,0,6.7673768,49.46875,40,0.238
18/12/2019,2019,4,520000,59,2,1,2,1,8813.559322,580,0.463772622,0,0,0,0,0,6.7673768,49.46875,40,0.238
02/06/2019,2019,2,620000,59,2,1,2,1,10508.47458,420,1.810566027,0,0,0,0,0,6.4256774,68.96875,3,0.131
21/08/2019,2019,3,579000,59,2,1,2,1,9813.559322,,0.335702839,0,0,0,0,0,5.6030731,53.21875,27,0.104
07/01/2019,2019,1,650000,59,2,1,2,2,11016.94915,700,0.868385444,0,0,0,0,0,5.4692434,53.21875,27,0.063
02/07/2019,2019,3,575000,59,2,1,2,1,9745.762712,600,0.351002412,0,0,0,0,0,5.2323414,53.21875,27,0.104
19/05/2019,2019,2,539000,59,2,1,2,1,9135.59322,,0.351002412,0,0,0,0,0,5.2323414,53.21875,27,0.487
18/09/2019,2019,3,781062,59,2,1,2,1,13238.33898,450,0.246421496,0,0,0,0,0,3.0942016,65.8125,5,0.401
25/09/2019,2019,3,781062,59,2,1,2,1,13238.33898,450,0.246421496,0,0,0,0,0,3.0942016,65.8125,5,0.401
04/09/2019,2019,3,399000,60,3,1,2,1,6650,,3.205369666,0,0,0,0,0,12.7433729,39.53125,78,0.146
04/09/2019,2019,3,399000,60,3,1,2,1,6650,,3.205369666,0,0,0,0,0,12.7433729,39.53125,78,0.146
01/01/2020,2020,1,715000,80,3,1,1,2,8937.5,750,1.113036261,1,1,1,0,1,6.2588268,45.5,59,0.191
08/01/2020,2020,1,715000,80,3,1,1,2,8937.5,750,1.113036261,1,1,1,0,1,6.2588268,45.5,59,0.191
15/01/2020,2020,1,715000,80,3,1,1,2,8937.5,750,1.113036261,1,1,1,0,1,6.2588268,45.5,59,0.191
22/01/2020,2020,1,715000,80,3,1,1,2,8937.5,750,1.113036261,1,1,1,0,1,6.2588268,45.5,59,0.191
29/01/2020,2020,1,715000,80,3,1,1,2,8937.5,750,1.113036261,1,1,1,0,1,6.2588268,45.5,59,0.191
05/02/2020,2020,1,715000,80,3,1,1,2,8937.5,750,1.113036261,1,1,1,0,1,6.2588268,45.5,59,0.191
12/02/2020,2020,1,715000,80,3,1,1,2,8937.5,750,1.113036261,1,1,1,0,1,6.2588268,45.5,59,0.191
19/02/2020,2020,1,715000,80,3,1,1,2,8937.5,750,1.113036261,1,1,1,0,1,6.2588268,45.5,59,0.191
26/02/2020,2020,1,715000,80,3,1,1,2,8937.5,750,1.113036261,1,1,1,0,1,6.2588268,45.5,59,0.191
04/03/2020,2020,1,715000,80,3,1,1,2,8937.5,750,1.113036261,1,1,1,0,1,6.2588268,45.5,59,0.191
11/03/2020,2020,1,715000,80,3,1,1,2,8937.5,750,1.113036261,1,1,1,0,1,6.2588268,45.5,59,0.191
18/03/2020,2020,1,715000,80,3,1,1,2,8937.5,750,1.113036261,1,1,1,0,1,6.2588268,45.5,59,0.191
25/03/2020,2020,1,715000,80,3,1,1,2,8937.5,750,1.113036261,1,1,1,0,1,6.2588268,45.5,59,0.191
01/04/2020,2020,2,715000,80,3,1,1,2,8937.5,750,1.113036261,1,1,1,0,1,6.2588268,45.5,59,0.178
08/04/2020,2020,2,715000,80,3,1,1,2,8937.5,750,1.113036261,1,1,1,0,1,6.2588268,45.5,59,0.178
15/04/2020,2020,2,715000,80,3,1,1,2,8937.5,750,1.113036261,1,1,1,0,1,6.2588268,45.5,59,0.178
22/04/2020,2020,2,715000,80,3,1,1,2,8937.5,750,1.113036261,1,1,1,0,1,6.2588268,45.5,59,0.178
29/04/2020,2020,2,715000,80,3,1,1,2,8937.5,750,1.113036261,1,1,1,0,1,6.2588268,45.5,59,0.178
06/05/2020,2020,2,715000,80,3,1,1,2,8937.5,750,1.113036261,1,1,1,0,1,6.2588268,45.5,59,0.178
14/05/2020,2020,2,715000,80,3,1,1,2,8937.5,750,1.113036261,1,1,1,0,1,6.2588268,45.5,59,0.178
21/05/2020,2020,2,715000,80,3,1,1,2,8937.5,750,1.113036261,1,1,1,0,1,6.2588268,45.5,59,0.178
25/05/2020,2020,2,715000,80,3,1,1,2,8937.5,750,1.113036261,1,1,1,0,1,6.2588268,45.5,59,0.178
28/05/2020,2020,2,715000,80,3,1,1,2,8937.5,750,1.113036261,1,1,1,0,1,6.2588268,45.5,59,0.178
04/06/2020,2020,2,715000,80,3,1,1,2,8937.5,750,1.113036261,1,1,1,0,1,6.2588268,45.5,59,0.178
11/06/2020,2020,2,715000,80,3,1,1,2,8937.5,750,1.113036261,1,1,1,0,1,6.2588268,45.5,59,0.178
18/06/2020,2020,2,715000,80,3,1,1,2,8937.5,750,1.113036261,1,1,1,0,1,6.2588268,45.5,59,0.178
25/06/2020,2020,2,715000,80,3,1,1,2,8937.5,750,1.113036261,1,1,1,0,1,6.2588268,45.5,59,0.178
02/07/2020,2020,3,715000,80,3,1,1,2,8937.5,750,1.113036261,1,1,1,0,1,6.2588268,45.5,59,0.199
09/07/2020,2020,3,715000,80,3,1,1,2,8937.5,750,1.113036261,1,1,1,0,1,6.2588268,45.5,59,0.199
16/07/2020,2020,3,715000,80,3,1,1,2,8937.5,750,1.113036261,1,1,1,0,1,6.2588268,45.5,59,0.199
20/07/2020,2020,3,715000,80,3,1,1,2,8937.5,750,1.113036261,1,1,1,0,1,6.2588268,45.5,59,0.199
23/07/2020,2020,3,715000,80,3,1,1,2,8937.5,750,1.113036261,1,1,1,0,1,6.2588268,45.5,59,0.199
30/07/2020,2020,3,715000,80,3,1,1,2,8937.5,750,1.113036261,1,1,1,0,1,6.2588268,45.5,59,0.199
06/08/2020,2020,3,715000,80,3,1,1,2,8937.5,750,1.113036261,1,1,1,0,1,6.2588268,45.5,59,0.199
20/08/2020,2020,3,715000,80,3,1,1,2,8937.5,750,1.113036261,1,1,1,0,1,6.2588268,45.5,59,0.199
27/08/2020,2020,3,715000,80,3,1,1,2,8937.5,750,1.113036261,1,1,1,0,1,6.2588268,45.5,59,0.199
03/09/2020,2020,3,715000,80,3,1,1,2,8937.5,750,1.113036261,1,1,1,0,1,6.2588268,45.5,59,0.199
10/09/2020,2020,3,715000,80,3,1,1,2,8937.5,750,1.113036261,1,1,1,0,1,6.2588268,45.5,59,0.199
17/09/2020,2020,3,715000,80,3,1,1,2,8937.5,750,1.113036261,1,1,1,0,1,6.2588268,45.5,59,0.199
24/09/2020,2020,3,715000,80,3,1,1,2,8937.5,750,1.113036261,1,1,1,0,1,6.2588268,45.5,59,0.199
01/10/2020,2020,4,715000,80,3,1,1,2,8937.5,750,1.113036261,1,1,1,0,1,6.2588268,45.5,59,0.201
08/10/2020,2020,4,715000,80,3,1,1,2,8937.5,750,1.113036261,1,1,1,0,1,6.2588268,45.5,59,0.201
15/10/2020,2020,4,715000,80,3,1,1,2,8937.5,750,1.113036261,1,1,1,0,1,6.2588268,45.5,59,0.201
29/10/2020,2020,4,715000,80,3,1,1,2,8937.5,750,1.113036261,1,1,1,0,1,6.2588268,45.5,59,0.201
05/11/2020,2020,4,715000,80,3,1,1,2,8937.5,750,1.113036261,1,1,1,0,1,6.2588268,45.5,59,0.201
12/11/2020,2020,4,715000,80,3,1,1,2,8937.5,750,1.113036261,1,1,1,0,1,6.2588268,45.5,59,0.201
19/11/2020,2020,4,715000,80,3,1,1,2,8937.5,750,1.113036261,1,1,1,0,1,6.2588268,45.5,59,0.201
26/11/2020,2020,4,715000,80,3,1,1,2,8937.5,750,1.113036261,1,1,1,0,1,6.2588268,45.5,59,0.201
03/12/2020,2020,4,715000,80,3,1,1,2,8937.5,750,1.113036261,1,1,1,0,1,6.2588268,45.5,59,0.201
10/12/2020,2020,4,715000,80,3,1,1,2,8937.5,750,1.113036261,1,1,1,0,1,6.2588268,45.5,59,0.201
17/12/2020,2020,4,715000,80,3,1,1,2,8937.5,750,1.113036261,1,1,1,0,1,6.2588268,45.5,59,0.201
24/12/2020,2020,4,715000,80,3,1,1,2,8937.5,750,1.113036261,1,1,1,0,1,6.2588268,45.5,59,0.201
01/05/2018,2018,2,1080000,121,3,1,3,2,8925.619835,900,1.548332868,1,1,1,0,1,6.4641047,64.65625,10,0.13
04/09/2019,2019,3,399000,60,3,1,2,1,6650,,3.205369666,0,0,0,0,0,12.7433729,39.53125,78,0.146
19/01/2021,2021,1,580000,65,3,1,2,1,8923.076923,600,2.419839343,1,1,1,1,1,7.8617146,64.59375,5,0.094
18/10/2019,2019,4,399000,60,3,1,2,1,6650,,3.205369666,0,0,0,0,0,12.7433729,39.53125,78,0.168
18/10/2019,2019,4,399000,60,3,1,2,1,6650,,3.205369666,0,0,0,0,0,12.7433729,39.53125,78,0.168
01/11/2019,2019,4,399000,60,3,1,2,1,6650,,3.205369666,0,0,0,0,0,12.7433729,39.53125,78,0.168
01/11/2019,2019,4,399000,60,3,1,2,1,6650,,3.205369666,0,0,0,0,0,12.7433729,39.53125,78,0.168
15/02/2019,2019,1,387000,60,3,1,2,1,6450,,2.854487684,0,0,0,0,0,12.2849921,39.53125,78,0.133
18/10/2019,2019,4,414000,60,3,1,2,1,6900,,1.919152014,0,0,0,0,0,11.8933917,56.15625,19,0.272
18/10/2019,2019,4,414000,60,3,1,2,1,6900,,1.919152014,0,0,0,0,0,11.8933917,56.15625,19,0.272
16/02/2021,2021,1,837000,94,2,1,3,1,8904.255319,680,1.008633264,1,1,1,0,1,7.3474559,52.65625,30,0.26
18/10/2019,2019,4,414000,60,3,1,2,1,6900,,1.919152014,0,0,0,0,0,11.8933917,56.15625,19,0.272
03/01/2019,2019,1,450000,60,2,1,2,1,7500,470,0.494721565,0,0,0,0,0,11.7701346,53.375,26,0.179
01/10/2020,2020,4,551300,62,2,1,1,2,8891.935484,460,3.913162404,1,1,1,0,1,8.704553,71.125,2,0.176
07/01/2019,2019,1,450000,60,2,1,2,1,7500,470,0.494721565,0,0,0,0,0,11.7701346,53.375,26,0.179
10/01/2019,2019,1,450000,60,2,1,2,1,7500,470,0.494721565,0,0,0,0,0,11.7701346,53.375,26,0.179
17/01/2019,2019,1,450000,60,2,1,2,1,7500,470,0.494721565,0,0,0,0,0,11.7701346,53.375,26,0.179
24/01/2019,2019,1,450000,60,2,1,2,1,7500,470,0.494721565,0,0,0,0,0,11.7701346,53.375,26,0.179
31/01/2019,2019,1,450000,60,2,1,2,1,7500,470,0.494721565,0,0,0,0,0,11.7701346,53.375,26,0.179
