link,date,title,address,area,rooms,bathrooms,garage,price,condo,suite,zone,district,characteristics,createdAt
https://web.archive.org/web/20230427/https://www.vivareal.com.br/aluguel/sp/sao-paulo/?pagina=2,2023-04-27,"Foto 1 de Ponto Comercial para alugar, 60m² em Bela Vista, São Paulo","Bela Vista, São Paulo - SP",60,--,1,--,1200,220,,Centro,Bela Vista,"[""Cozinha""]",2023-07-25-20:26:53
https://web.archive.org/web/20230427/https://www.vivareal.com.br/aluguel/sp/sao-paulo/?pagina=2,2023-04-27,"Foto 1 de Flat com 2 Quartos para alugar, 48m² em Consolação, São Paulo","Rua Bela Cintra, 521 - Consolação, São Paulo - SP",48,2,1,1,1800,1900,1,Centro,Consolação,"[""Piscina"",""Mobiliado"",""Elevador"",""Condomínio fechado"",""Academia"",""Espaço gourmet"",""Ar-condicionado"",""Jardim"",""Varanda gourmet"",""Espaço verde / Parque"",""Perto de vias de acesso"",""Perto de escolas"",""Perto de hospitais"",""Perto de shopping"",""Portaria 24h"",""Chuveiro a gás"",""Cozinha americana"",""Gerador elétrico"",""Interfone"",""Sistema de alarme"",""TV a cabo"",""Recepção"",""Câmera de segurança"",""Circuito de segurança"",""Hall de entrada"",""Vigia"",""Sauna"",""Portão eletrônico"",""Perto de transporte público"",""Segurança 24h"",""Mezanino"",""Ventilação natural""]",2023-07-25-20:26:53
https://web.archive.org/web/20230427/https://www.vivareal.com.br/aluguel/sp/sao-paulo/?pagina=2,2023-04-27,"Foto 1 de Apartamento com 2 Quartos para alugar, 58m² em Chácara Califórnia, São Paulo","Rua Serra de Botucatu, 2627 - Chácara Califórnia, São Paulo - SP",58,2,1,--,2200,,,,,,2023-07-25-20:26:53
https://web.archive.org/web/20230427/https://www.vivareal.com.br/aluguel/sp/sao-paulo/?pagina=2,2023-04-27,"Foto 1 de Apartamento com 2 Quartos para alugar, 49m² em Limão, São Paulo","Avenida Nossa Senhora do Ó, 423 - Limão, São Paulo - SP",49,2,1,1,1990,470,,Zona Norte,Limão,"[""Piscina"",""Churrasqueira"",""Elevador"",""Condomínio fechado"",""Playground"",""Quadra poliesportiva"",""Portaria 24h"",""Portão eletrônico""]",2023-07-25-20:26:53
https://web.archive.org/web/20230427/https://www.vivareal.com.br/aluguel/sp/sao-paulo/?pagina=2,2023-04-27,"Foto 1 de Apartamento com 2 Quartos para alugar, 57m² em Morumbi, São Paulo","Rua Benedito Faber, 29 - Morumbi, São Paulo - SP",57,2,2,1,1500,650,1,Zona Sul,Morumbi,"[""Piscina"",""Churrasqueira"",""Elevador"",""Condomínio fechado"",""Academia"",""Aceita animais"",""Espaço gourmet"",""Área de serviço"",""Playground"",""Piscina infantil"",""Salão de festas"",""Perto de escolas"",""Quadra poliesportiva"",""Bicicletário"",""Portaria 24h"",""Área de lazer"",""Armário embutido"",""Armário na cozinha"",""Armário no banheiro"",""Cozinha americana"",""Espaço Pet"",""Piscina para adulto"",""Salão de jogos"",""Acesso para deficientes"",""Perto de transporte público""]",2023-07-25-20:26:53
https://web.archive.org/web/20230427/https://www.vivareal.com.br/aluguel/sp/sao-paulo/?pagina=2,2023-04-27,"Foto 1 de Apartamento com 2 Quartos para alugar, 55m² em Alto da Mooca, São Paulo","Rua do Oratório - Alto da Mooca, São Paulo - SP",55,2,1,--,1490,,,,,,2023-07-25-20:26:53
https://web.archive.org/web/20230427/https://www.vivareal.com.br/aluguel/sp/sao-paulo/?pagina=2,2023-04-27,"Foto 1 de Apartamento com 2 Quartos para alugar, 48m² em Vila das Mercês, São Paulo","Rua Léo de Morais, 231 - Vila das Mercês, São Paulo - SP",48,2,1,1,1200,,,,,,2023-07-25-20:26:53
https://web.archive.org/web/20230427/https://www.vivareal.com.br/aluguel/sp/sao-paulo/?pagina=2,2023-04-27,"Foto 1 de Apartamento com 2 Quartos para alugar, 97m² em Luz, São Paulo","Rua São Caetano, 53 - Luz, São Paulo - SP",97,2,1,--,1400,,,,,,2023-07-25-20:26:53
https://web.archive.org/web/20230427/https://www.vivareal.com.br/aluguel/sp/sao-paulo/?pagina=2,2023-04-27,"Foto 1 de Flat com 1 Quarto para alugar, 31m² em Pinheiros, São Paulo","Rua Oscar Freire, 1948 - Pinheiros, São Paulo - SP",31,1,1,1,4300,,,,,,2023-07-25-20:26:53
https://web.archive.org/web/20230427/https://www.vivareal.com.br/aluguel/sp/sao-paulo/?pagina=2,2023-04-27,"Foto 1 de Apartamento com 1 Quarto para alugar, 57m² em Móoca, São Paulo","Rua Padre Raposo, 909 - Móoca, São Paulo - SP",57,1,2,2,3500,800,1,Zona Leste,Móoca,"[""Piscina"",""Mobiliado"",""Churrasqueira"",""Elevador"",""Condomínio fechado"",""Academia"",""Playground"",""Salão de festas"",""Quadra poliesportiva"",""Bicicletário"",""Portaria 24h"",""Salão de jogos"",""Acesso para deficientes"",""Coworking"",""Sauna"",""Portão eletrônico""]",2023-07-25-20:26:53
https://web.archive.org/web/20230427/https://www.vivareal.com.br/aluguel/sp/sao-paulo/?pagina=2,2023-04-27,"Foto 1 de Sobrado com 3 Quartos para alugar, 178m² em Vila Olímpia, São Paulo","Avenida dos Bandeirantes, 2663 - Vila Olímpia, São Paulo - SP",178,3,3,2,4500,,,Zona Sul,Vila Olímpia,[],2023-07-25-20:26:53
https://web.archive.org/web/20230427/https://www.vivareal.com.br/aluguel/sp/sao-paulo/?pagina=2,2023-04-27,"Foto 1 de Sala Comercial para venda ou aluguel, 37m² em Centro, São Paulo","Avenida Prestes Maia - Centro, São Paulo - SP",37,--,1,1,1500,,,,,,2023-07-25-20:26:53
https://web.archive.org/web/20230427/https://www.vivareal.com.br/aluguel/sp/sao-paulo/?pagina=2,2023-04-27,"Foto 1 de Apartamento com 3 Quartos para alugar, 80m² em Vila Carrão, São Paulo","Avenida Guilherme Giorgi, 928 - Vila Carrão, São Paulo - SP",80,3,1,1,2100,677,,Zona Leste,Vila Carrão,"[""Piscina"",""Churrasqueira"",""Elevador"",""Academia"",""Salão de festas"",""Quadra poliesportiva"",""Salão de jogos""]",2023-07-25-20:26:53
https://web.archive.org/web/20230427/https://www.vivareal.com.br/aluguel/sp/sao-paulo/?pagina=2,2023-04-27,"Foto 1 de Sobrado com 5 Quartos para alugar, 225m² em Chácara Mafalda, São Paulo","Rua Marfisa, 47 - Chácara Mafalda, São Paulo - SP",225,5,4,2,5500,,,,,,2023-07-25-20:26:53
https://web.archive.org/web/20230427/https://www.vivareal.com.br/aluguel/sp/sao-paulo/?pagina=2,2023-04-27,"Foto 1 de Apartamento com 3 Quartos para alugar, 150m² em Brooklin, São Paulo","Rua Barão do Triunfo, 786 - Brooklin, São Paulo - SP",150,3,3,3,7500,,,,,,2023-07-25-20:26:53
https://web.archive.org/web/20230427/https://www.vivareal.com.br/aluguel/sp/sao-paulo/?pagina=2,2023-04-27,"Foto 1 de Apartamento com 1 Quarto para alugar, 45m² em Vila Mariana, São Paulo","Rua Manuel de Paiva, 76 - Vila Mariana, São Paulo - SP",45,1,1,1,2850,,,,,"[""Piscina"",""Mobiliado"",""Churrasqueira"",""Elevador"",""Condomínio fechado"",""Academia"",""Espaço gourmet"",""Ar-condicionado"",""Varanda gourmet"",""Salão de festas"",""Sauna""]",2023-07-25-20:26:53
https://web.archive.org/web/20230427/https://www.vivareal.com.br/aluguel/sp/sao-paulo/?pagina=2,2023-04-27,"Foto 1 de Ponto Comercial para alugar, 60m² em Móoca, São Paulo","Rua da Mooca, 2976 - Móoca, São Paulo - SP",60,--,2,--,2900,,,,,,2023-07-25-20:26:53
https://web.archive.org/web/20230427/https://www.vivareal.com.br/aluguel/sp/sao-paulo/?pagina=2,2023-04-27,"Foto 1 de Apartamento com 2 Quartos para alugar, 40m² em Vila Plana, São Paulo","Rua Joaquim Nunes Teixeira, 200 - Vila Plana, São Paulo - SP",40,2,1,--,1800,,,,,[],2023-07-25-20:26:53
https://web.archive.org/web/20230427/https://www.vivareal.com.br/aluguel/sp/sao-paulo/?pagina=2,2023-04-27,"Foto 1 de Apartamento com 2 Quartos para alugar, 39m² em Quarta Parada, São Paulo","Rua Serra de Jairé - Quarta Parada, São Paulo - SP",39,2,1,--,3360,,,,,,2023-07-25-20:26:53
https://web.archive.org/web/20230427/https://www.vivareal.com.br/aluguel/sp/sao-paulo/?pagina=2,2023-04-27,"Foto 1 de Apartamento com 2 Quartos para alugar, 40m² em Vila Plana, São Paulo","Rua Joaquim Nunes Teixeira, 200 - Vila Plana, São Paulo - SP",40,2,1,--,1800,,,,,,2023-07-25-20:26:53
https://web.archive.org/web/20230427/https://www.vivareal.com.br/aluguel/sp/sao-paulo/?pagina=2,2023-04-27,"Foto 1 de Apartamento com 2 Quartos para alugar, 110m² em Jaragua, São Paulo","Rua Professor Nobil Marcacini - Jaragua, São Paulo - SP",110,2,1,1,1850,,,,,,2023-07-25-20:26:53
https://web.archive.org/web/20230427/https://www.vivareal.com.br/aluguel/sp/sao-paulo/?pagina=2,2023-04-27,"Foto 1 de Apartamento com 1 Quarto para alugar, 26m² em Centro, São Paulo","Centro, São Paulo - SP",26,1,1,1,1300,,,,,,2023-07-25-20:26:53
https://web.archive.org/web/20230427/https://www.vivareal.com.br/aluguel/sp/sao-paulo/?pagina=2,2023-04-27,"Foto 1 de Casa com 2 Quartos para alugar, 60m² em Vila Independência, São Paulo","Vila Independência, São Paulo - SP",60,2,1,--,1310,,,,,[],2023-07-25-20:26:53
https://web.archive.org/web/20230427/https://www.vivareal.com.br/aluguel/sp/sao-paulo/?pagina=2,2023-04-27,"Foto 1 de Casa com 1 Quarto para alugar, 50m² em Campo Grande, São Paulo","Rua Ilha Bela, 417 - Campo Grande, São Paulo - SP",50,1,1,--,1100,,,,,"[""Perto de vias de acesso"",""Perto de escolas"",""Perto de transporte público"",""Box blindex"",""Cozinha americana""]",2023-07-25-20:26:53
https://web.archive.org/web/20230427/https://www.vivareal.com.br/aluguel/sp/sao-paulo/?pagina=2,2023-04-27,"Foto 1 de Apartamento com 2 Quartos para alugar, 61m² em Chácara Santo Antônio, São Paulo","Rua Fernandes Moreira, 1452 - Chácara Santo Antônio, São Paulo - SP",61,2,2,1,7500,,,,,,2023-07-25-20:26:53
https://web.archive.org/web/20230427/https://www.vivareal.com.br/aluguel/sp/sao-paulo/?pagina=2,2023-04-27,"Foto 1 de Ponto Comercial para alugar, 75m² em Moema, São Paulo","Moema, São Paulo - SP",75,--,2,1,3500,,,,,,2023-07-25-20:26:53
https://web.archive.org/web/20230427/https://www.vivareal.com.br/aluguel/sp/sao-paulo/?pagina=2,2023-04-27,"Foto 1 de Sala Comercial para alugar, 34m² em Pari, São Paulo","Pari, São Paulo - SP",34,--,1,--,1200,,,,,,2023-07-25-20:26:53
https://web.archive.org/web/20230427/https://www.vivareal.com.br/aluguel/sp/sao-paulo/?pagina=2,2023-04-27,"Foto 1 de Ponto Comercial para alugar, 110m² em Tucuruvi, São Paulo","Avenida Tucuruvi, 364 - Tucuruvi, São Paulo - SP",110,--,--,--,7000,,,,,,2023-07-25-20:26:53
https://web.archive.org/web/20230427/https://www.vivareal.com.br/aluguel/sp/sao-paulo/?pagina=2,2023-04-27,"Foto 1 de Cobertura com 3 Quartos para venda ou aluguel, 162m² em Jardim Anália Franco, São Paulo","Rua Caetanos, 42 - Jardim Anália Franco, São Paulo - SP",162,3,5,4,15000,,,,,,2023-07-25-20:26:53
https://web.archive.org/web/20230427/https://www.vivareal.com.br/aluguel/sp/sao-paulo/?pagina=3,2023-04-27,"Foto 1 de Imóvel Comercial para alugar, 354m² em Cidade dos Bandeirantes, São Paulo","Cidade dos Bandeirantes, São Paulo - SP",354,--,6,6,10000,,,,,,2023-07-25-20:27:55
https://web.archive.org/web/20230427/https://www.vivareal.com.br/aluguel/sp/sao-paulo/?pagina=3,2023-04-27,"Foto 1 de Apartamento com 2 Quartos para alugar, 54m² em Bela Vista, São Paulo","Alameda Joaquim Eugênio de Lima - Bela Vista, São Paulo - SP",54,2,1,1,4350,,,,,,2023-07-25-20:27:55
https://web.archive.org/web/20230427/https://www.vivareal.com.br/aluguel/sp/sao-paulo/?pagina=3,2023-04-27,"Foto 1 de Imóvel Comercial com 4 Quartos para alugar, 280m² em Higienópolis, São Paulo","Rua Goiás - Higienópolis, São Paulo - SP",280,4,4,6,14000,,,,,,2023-07-25-20:27:55
https://web.archive.org/web/20230427/https://www.vivareal.com.br/aluguel/sp/sao-paulo/?pagina=3,2023-04-27,"Foto 1 de Sobrado com 2 Quartos para alugar, 80m² em Vila Yara, São Paulo","Rua Doutor Aguiar Whitaker, 76 - Vila Yara, São Paulo - SP",80,2,1,2,1800,,,,,,2023-07-25-20:27:55
https://web.archive.org/web/20230427/https://www.vivareal.com.br/aluguel/sp/sao-paulo/?pagina=3,2023-04-27,"Foto 1 de Apartamento com 3 Quartos para alugar, 150m² em Vila Maria, São Paulo","Vila Maria, São Paulo - SP",150,3,1,--,2200,,,,,,2023-07-25-20:27:55
https://web.archive.org/web/20230427/https://www.vivareal.com.br/aluguel/sp/sao-paulo/?pagina=3,2023-04-27,"Foto 1 de Casa de Condomínio com 3 Quartos para venda ou aluguel, 198m² em Tucuruvi, São Paulo","Avenida Nova Cantareira, 5567 - Tucuruvi, São Paulo - SP",198,3,4,3,7000,2500,3,Zona Norte,Tucuruvi,[],2023-07-25-20:27:55
https://web.archive.org/web/20230427/https://www.vivareal.com.br/aluguel/sp/sao-paulo/?pagina=3,2023-04-27,"Foto 1 de Ponto Comercial para alugar, 130m² em Jardim Marajoara, São Paulo","Avenida Sargento Geraldo Sant'Ana, 1258 - Jardim Marajoara, São Paulo - SP",130,--,2,--,4000,,,,,,2023-07-25-20:27:55
https://web.archive.org/web/20230427/https://www.vivareal.com.br/aluguel/sp/sao-paulo/?pagina=3,2023-04-27,"Foto 1 de Casa com 1 Quarto para alugar, 30m² em Vila Medeiros, São Paulo","Avenida Boschetti - Vila Medeiros, São Paulo - SP",30,1,1,--,1500,,,Zona Norte,Vila Medeiros,"[""Cozinha"",""Área de serviço""]",2023-07-25-20:27:55
https://web.archive.org/web/20230427/https://www.vivareal.com.br/aluguel/sp/sao-paulo/?pagina=3,2023-04-27,"Foto 1 de Galpão/Depósito/Armazém para alugar, 400m² em Chácara Santo Antônio, São Paulo","Chácara Santo Antônio, São Paulo - SP",400,--,4,--,13800,,,,,,2023-07-25-20:27:55
https://web.archive.org/web/20230427/https://www.vivareal.com.br/aluguel/sp/sao-paulo/?pagina=3,2023-04-27,"Foto 1 de Apartamento com 1 Quarto para alugar, 67m² em Centro, São Paulo","Rua Riskallah Jorge - Centro, São Paulo - SP",67,1,1,--,1100,,,,,,2023-07-25-20:27:55
https://web.archive.org/web/20230427/https://www.vivareal.com.br/aluguel/sp/sao-paulo/?pagina=3,2023-04-27,"Foto 1 de Sala Comercial para alugar, 544m² em Brooklin, São Paulo","Rua Surubim - Brooklin, São Paulo - SP",544,--,2,16,54400,,,,,,2023-07-25-20:27:55
https://web.archive.org/web/20230427/https://www.vivareal.com.br/aluguel/sp/sao-paulo/?pagina=3,2023-04-27,"Foto 1 de Imóvel Comercial para alugar, 117m² em Cidade Monções, São Paulo","Cidade Monções, São Paulo - SP",117,--,3,2,6000,,,Zona Sul,Cidade Monções,[],2023-07-25-20:27:55
https://web.archive.org/web/20230427/https://www.vivareal.com.br/aluguel/sp/sao-paulo/?pagina=3,2023-04-27,"Foto 1 de Sala Comercial com 1 Quarto para alugar, 290m² em Vila Olímpia, São Paulo","Rua Gomes de Carvalho, 1306 - Vila Olímpia, São Paulo - SP",290,1,3,9,22000,,,,,,2023-07-25-20:27:55
https://web.archive.org/web/20230427/https://www.vivareal.com.br/aluguel/sp/sao-paulo/?pagina=3,2023-04-27,"Foto 1 de Sala Comercial para venda ou aluguel, 88m² em Vila Olímpia, São Paulo","Vila Olímpia, São Paulo - SP",88,--,--,2,5000,,,,,,2023-07-25-20:27:55
https://web.archive.org/web/20230427/https://www.vivareal.com.br/aluguel/sp/sao-paulo/?pagina=3,2023-04-27,"Foto 1 de Casa com 5 Quartos para alugar, 320m² em Aclimação, São Paulo","Rua Baturité - Aclimação, São Paulo - SP",320,5,2,--,7000,,,,,,2023-07-25-20:27:55
https://web.archive.org/web/20230427/https://www.vivareal.com.br/aluguel/sp/sao-paulo/?pagina=3,2023-04-27,"Foto 1 de Casa de Condomínio com 3 Quartos para alugar, 117m² em Horto do Ipê, São Paulo","Horto do Ipê, São Paulo - SP",117,3,3,2,2700,,,,,,2023-07-25-20:27:55
https://web.archive.org/web/20230427/https://www.vivareal.com.br/aluguel/sp/sao-paulo/?pagina=3,2023-04-27,"Foto 1 de Flat com 1 Quarto para alugar, 44m² em Itaim Bibi, São Paulo","Rua Professor Atílio Innocenti, 957 - Itaim Bibi, São Paulo - SP",44,1,1,1,3600,,,,,,2023-07-25-20:27:55
https://web.archive.org/web/20230427/https://www.vivareal.com.br/aluguel/sp/sao-paulo/?pagina=3,2023-04-27,"Foto 1 de Cobertura com 4 Quartos para venda ou aluguel, 340m² em Jardim Anália Franco, São Paulo","Rua Dona Januária, 35 - Jardim Anália Franco, São Paulo - SP",340,4,1,4,15000,,,,,,2023-07-25-20:27:55
https://web.archive.org/web/20230427/https://www.vivareal.com.br/aluguel/sp/sao-paulo/?pagina=3,2023-04-27,"Foto 1 de Sala Comercial para alugar, 794m² em Itaim Bibi, São Paulo","Avenida Brigadeiro Faria Lima, 1485 - Itaim Bibi, São Paulo - SP",794,--,8,12,95280,,,,,,2023-07-25-20:27:55
https://web.archive.org/web/20230427/https://www.vivareal.com.br/aluguel/sp/sao-paulo/?pagina=3,2023-04-27,"Foto 1 de Prédio Comercial para alugar, 800m² em Saúde, São Paulo","Rua Doutor Nogueira Martins - Saúde, São Paulo - SP",800,--,10,10,38000,,,,,,2023-07-25-20:27:55
https://web.archive.org/web/20230427/https://www.vivareal.com.br/aluguel/sp/sao-paulo/?pagina=3,2023-04-27,"Foto 1 de Casa com 4 Quartos para venda ou aluguel, 374m² em Morumbi, São Paulo","Morumbi, São Paulo - SP",374,4,2,5,9000,,,,,,2023-07-25-20:27:55
https://web.archive.org/web/20230427/https://www.vivareal.com.br/aluguel/sp/sao-paulo/?pagina=3,2023-04-27,"Foto 1 de Sala Comercial para venda ou aluguel, 25m² em Bosque da Saúde, São Paulo","Rua Padre Machado - Bosque da Saúde, São Paulo - SP",25,--,1,2,900,,,,,,2023-07-25-20:27:55
https://web.archive.org/web/20230427/https://www.vivareal.com.br/aluguel/sp/sao-paulo/?pagina=3,2023-04-27,"Foto 1 de Apartamento com 2 Quartos para venda ou aluguel, 55m² em Tatuapé, São Paulo","Rua Cândido Vale, 88 - Tatuapé, São Paulo - SP",55,2,1,1,2700,,,,,,2023-07-25-20:27:55
https://web.archive.org/web/20230427/https://www.vivareal.com.br/aluguel/sp/sao-paulo/?pagina=3,2023-04-27,"Foto 1 de Flat com 1 Quarto para alugar, 41m² em Jardins, São Paulo","Alameda Ministro Rocha Azevedo, 523 - Jardins, São Paulo - SP",41,1,1,1,2025,,,,,,2023-07-25-20:27:55
https://web.archive.org/web/20230427/https://www.vivareal.com.br/aluguel/sp/sao-paulo/?pagina=3,2023-04-27,"Foto 1 de Kitnet com 1 Quarto para alugar, 27m² em Tucuruvi, São Paulo","Rua Claudino Inácio Joaquim, 159 - Tucuruvi, São Paulo - SP",27,1,1,--,1500,,,,,,2023-07-25-20:27:55
https://web.archive.org/web/20230427/https://www.vivareal.com.br/aluguel/sp/sao-paulo/?pagina=3,2023-04-27,"Foto 1 de Sala Comercial para alugar, 3175m² em Itaim Bibi, São Paulo","Avenida Brigadeiro Faria Lima, 4100 - Itaim Bibi, São Paulo - SP",3175,--,32,37,396000,39000,,Zona Sul,Itaim Bibi,"[""Entrada de serviço"",""Circuito de segurança"",""Conexão à internet"",""Área de serviço"",""Piso elevado""]",2023-07-25-20:27:55
https://web.archive.org/web/20230427/https://www.vivareal.com.br/aluguel/sp/sao-paulo/?pagina=3,2023-04-27,"Foto 1 de Sobrado com 4 Quartos para venda ou aluguel, 300m² em Santana, São Paulo","Rua Conselheiro Moreira de Barros, 88 - Santana, São Paulo - SP",300,4,6,8,10000,,,,,,2023-07-25-20:27:55
https://web.archive.org/web/20230427/https://www.vivareal.com.br/aluguel/sp/sao-paulo/?pagina=3,2023-04-27,"Foto 1 de Sala Comercial para alugar, 50m² em Pinheiros, São Paulo","Rua Teodoro Sampaio - Pinheiros, São Paulo - SP",50,--,--,1,1500,,,,,,2023-07-25-20:27:55
https://web.archive.org/web/20230427/https://www.vivareal.com.br/aluguel/sp/sao-paulo/?pagina=3,2023-04-27,"Foto 1 de Apartamento com 3 Quartos para alugar, 135m² em Paraíso, São Paulo","Rua Manuel da Nóbrega - Paraíso, São Paulo - SP",135,3,4,2,11000,,,,,,2023-07-25-20:27:55
https://web.archive.org/web/20230427/https://www.vivareal.com.br/aluguel/sp/sao-paulo/?pagina=3,2023-04-27,"Foto 1 de Sobrado com 5 Quartos para venda ou aluguel, 250m² em Aclimação, São Paulo","Rua Dom Raimundo Brito - Aclimação, São Paulo - SP",250,5,4,5,5800,,,,,,2023-07-25-20:27:55
https://web.archive.org/web/20230427/https://www.vivareal.com.br/aluguel/sp/sao-paulo/?pagina=3,2023-04-27,"Foto 1 de Apartamento com 2 Quartos para alugar, 38m² em Vila Invernada, São Paulo","Rua Quixadá - Vila Invernada, São Paulo - SP",38,2,1,--,2400,,,,,,2023-07-25-20:27:55
https://web.archive.org/web/20230427/https://www.vivareal.com.br/aluguel/sp/sao-paulo/?pagina=3,2023-04-27,"Foto 1 de Imóvel Comercial para venda ou aluguel, 250m² em Água Branca, São Paulo","Água Branca, São Paulo - SP",250,--,--,--,11000,,,,,,2023-07-25-20:27:55
https://web.archive.org/web/20230427/https://www.vivareal.com.br/aluguel/sp/sao-paulo/?pagina=3,2023-04-27,"Foto 1 de Sala Comercial para alugar, 90m² em Pompeia, São Paulo","Rua Cotoxó, 1093 - Pompeia, São Paulo - SP",90,--,2,2,3000,,,,,,2023-07-25-20:27:55
https://web.archive.org/web/20230427/https://www.vivareal.com.br/aluguel/sp/sao-paulo/?pagina=3,2023-04-27,"Foto 1 de Sobrado com 3 Quartos para venda ou aluguel, 185m² em Móoca, São Paulo","Rua Major Basílio, 636 - Móoca, São Paulo - SP",185,3,2,2,4500,,,,,,2023-07-25-20:27:55
https://web.archive.org/web/20230427/https://www.vivareal.com.br/aluguel/sp/sao-paulo/?pagina=3,2023-04-27,"Foto 1 de Apartamento com 2 Quartos para alugar, 158m² em Vila Nova Conceição, São Paulo","Rua Professor Filadelfo Azevedo, 617 - Vila Nova Conceição, São Paulo - SP",158,2,2,2,11497,,,,,,2023-07-25-20:27:55
https://web.archive.org/web/20230427/https://www.vivareal.com.br/aluguel/sp/sao-paulo/?pagina=3,2023-04-27,"Foto 1 de Apartamento com 3 Quartos para alugar, 115m² em Moema, São Paulo","Rua Visconde de Cachoeira - Moema, São Paulo - SP",115,3,1,2,6000,,,,,,2023-07-25-20:27:55
https://web.archive.org/web/20230427/https://www.vivareal.com.br/aluguel/sp/sao-paulo/?pagina=4,2023-04-27,"Apartamento com 2 Quartos para alugar, 80m²","Rua Bresser, 905 - Brás, São Paulo - SP",80,2,1,--,2200,300,,Zona Leste,Brás,"[""Aceita animais"",""Elevador"",""Lavanderia""]",2023-07-25-20:29:03
https://web.archive.org/web/20230427/https://www.vivareal.com.br/aluguel/sp/sao-paulo/?pagina=4,2023-04-27,"Apartamento com 3 Quartos para alugar, 130m²","Rua Bento Branco de Andrade Filho, 495 - Jardim Dom Bosco, São Paulo - SP",130,3,2,2,4800,980,1,Zona Sul,Jardim Dom Bosco,"[""Piscina"",""Churrasqueira"",""Elevador"",""Condomínio fechado"",""Academia"",""Aceita animais"",""Espaço gourmet"",""Ar-condicionado"",""Jardim"",""Playground"",""Varanda gourmet"",""Salão de festas"",""Quadra poliesportiva"",""Bicicletário"",""Portaria 24h"",""Closet"",""Cozinha americana"",""Lavanderia"",""Salão de jogos"",""Acesso para deficientes"",""Coworking"",""Sauna"",""Spa"",""Portão eletrônico""]",2023-07-25-20:29:03
https://web.archive.org/web/20230427/https://www.vivareal.com.br/aluguel/sp/sao-paulo/?pagina=4,2023-04-27,"Apartamento com 1 Quarto para alugar, 100m²","Rua Soriano de Sousa, 279 - Tatuapé, São Paulo - SP",100,1,2,1,3100,,1,Zona Leste,Tatuapé,"[""Ar-condicionado"",""Cozinha americana"",""Aceita animais"",""Churrasqueira"",""Portão eletrônico""]",2023-07-25-20:29:03
https://web.archive.org/web/20230427/https://www.vivareal.com.br/aluguel/sp/sao-paulo/?pagina=4,2023-04-27,"Apartamento com 2 Quartos para alugar, 62m²","Rua Campos Vergueiro, 275 - Vila Anastácio, São Paulo - SP",62,2,3,1,3500,453,1,Zona Oeste,Vila Anastácio,"[""Piscina"",""Churrasqueira"",""Elevador"",""Condomínio fechado"",""Academia"",""Espaço gourmet"",""Jardim"",""Playground"",""Varanda gourmet"",""Salão de festas"",""Quadra poliesportiva"",""Bicicletário"",""Portaria 24h"",""Closet"",""Cozinha americana"",""Salão de jogos"",""Acesso para deficientes"",""Sauna"",""Spa"",""Portão eletrônico""]",2023-07-25-20:29:03
https://web.archive.org/web/20230427/https://www.vivareal.com.br/aluguel/sp/sao-paulo/?pagina=4,2023-04-27,"Kitnet com 1 Quarto para alugar, 30m²","Rua Barão de Iguape, 310 - Liberdade, São Paulo - SP",30,1,1,--,1051,250,,Centro,Liberdade,"[""Elevador"",""Portão eletrônico""]",2023-07-25-20:29:03
https://web.archive.org/web/20230427/https://www.vivareal.com.br/aluguel/sp/sao-paulo/?pagina=4,2023-04-27,"Sala Comercial para alugar, 40m²","Rua Padre Estevão Pernet, 718 - Tatuapé, São Paulo - SP",40,--,1,1,2600,390,,Zona Leste,Tatuapé,[],2023-07-25-20:29:03
https://web.archive.org/web/20230427/https://www.vivareal.com.br/aluguel/sp/sao-paulo/?pagina=4,2023-04-27,"Apartamento com 1 Quarto para alugar, 50m²","Rua Frei Caneca, 679 - Consolação, São Paulo - SP",50,1,1,1,1900,600,,Centro,Consolação,"[""Piscina"",""Churrasqueira"",""Elevador"",""Jardim"",""Salão de festas"",""Portaria 24h""]",2023-07-25-20:29:03
https://web.archive.org/web/20230427/https://www.vivareal.com.br/aluguel/sp/sao-paulo/?pagina=4,2023-04-27,"Sala Comercial para alugar, 37m²","Avenida Paulista, 91 - Bela Vista, São Paulo - SP",37,--,1,1,3200,570,,Centro,Bela Vista,"[""Varanda"",""Ar-condicionado"",""Estacionamento para visitantes"",""Piso elevado"",""Piso vinílico"",""Câmera de segurança"",""Circuito de segurança"",""Recepção"",""Hall de entrada""]",2023-07-25-20:29:03
https://web.archive.org/web/20230427/https://www.vivareal.com.br/aluguel/sp/sao-paulo/?pagina=4,2023-04-27,"Apartamento com 1 Quarto para alugar, 50m²","Rua Serra da Bocaina, 121 - Quarta Parada, São Paulo - SP",50,1,1,1,2800,,,Zona Leste,Quarta Parada,"[""Piscina"",""Mobiliado"",""Churrasqueira"",""Elevador"",""Condomínio fechado"",""Academia"",""Aceita animais"",""Jardim"",""Playground"",""Salão de festas"",""Quadra poliesportiva"",""Bicicletário"",""Portaria 24h"",""Salão de jogos"",""Acesso para deficientes"",""Sauna""]",2023-07-25-20:29:03
